Category,Team/All_Teams,Place,Player,Record,Last_Year
All-Purpose Yards,12,34,3732,43,2015
All-Purpose Yards,12,35,2984,36,2015
All-Purpose Yards,12,36,1108,21,2015
All-Purpose Yards,12,37,2239,20,2014
All-Purpose Yards,12,38,2153,10,2016
All-Purpose Yards,12,39,4179,8,2016
All-Purpose Yards,12,40,312,7,2016
All-Purpose Yards,12,41,466,7,2016
All-Purpose Yards,12,42,48,6,2014
All-Purpose Yards,12,43,1440,5,2015
All-Purpose Yards,12,44,1205,4,2014
All-Purpose Yards,12,45,2374,4,2015
All-Purpose Yards,12,46,2909,3,2016
All-Purpose Yards,12,47,536,1,2016
Games Started,12,0,1138,48,2016
Games Started,12,1,1309,48,2016
Games Started,12,2,790,47,2016
Games Started,12,3,1015,47,2016
Games Started,12,4,979,46,2016
Games Started,12,5,920,45,2016
Games Started,12,6,536,43,2016
Games Started,12,7,779,42,2016
Games Started,12,8,1773,41,2016
Games Started,12,9,642,32,2016
Games Started,12,10,440,31,2016
Games Started,12,11,312,30,2016
Games Started,12,12,1777,30,2016
Games Started,12,13,165,29,2015
Games Started,12,14,3816,29,2016
Games Started,12,15,275,27,2015
Games Started,12,16,1670,27,2016
Games Started,12,17,271,26,2015
Games Started,12,18,1593,25,2016
Games Started,12,19,108,16,2014
Games Started,12,20,1175,16,2014
Games Started,12,21,2334,16,2014
Games Started,12,22,1108,16,2015
Games Started,12,23,1552,16,2015
Games Started,12,24,466,16,2016
Games Started,12,25,4621,16,2016
Games Started,12,26,214,15,2014
Games Started,12,27,1280,15,2014
Games Started,12,28,2239,15,2014
Games Started,12,29,2907,15,2016
Games Started,12,30,494,13,2016
Games Started,12,31,4398,13,2016
Games Started,12,32,3732,12,2015
Games Started,12,33,3933,12,2016
Games Started,12,34,48,11,2014
Games Started,12,35,1816,11,2015
Games Started,12,36,718,10,2016
Games Started,12,37,1041,10,2016
Games Started,12,38,411,9,2016
Games Started,12,39,3817,7,2016
Games Started,12,40,471,6,2014
Games Started,12,41,987,6,2014
Games Started,12,42,1346,6,2015
Games Started,12,43,3858,6,2015
Games Started,12,44,255,5,2015
Games Started,12,45,786,5,2016
Games Started,12,46,1298,5,2016
Games Started,12,47,891,4,2014
Games Started,12,48,2677,4,2016
Games Started,12,49,3462,4,2016
Games Started,12,50,1526,3,2016
Games Started,12,51,1945,3,2016
Games Started,12,52,3063,3,2016
Games Started,12,53,3579,3,2016
Games Started,12,54,4236,3,2016
Games Started,12,55,481,2,2014
Games Started,12,56,2984,2,2015
Games Started,12,57,83,2,2016
Games Started,12,58,618,2,2016
Games Started,12,59,3428,2,2016
Games Started,12,60,4817,2,2016
Games Started,12,61,822,1,2014
Games Started,12,62,910,1,2014
Games Started,12,63,2042,1,2014
Games Started,12,64,1235,1,2015
Quarterback Rating,13,0,154,766,2016
Pass Attempts,13,0,154,1477,2016
Pass Attempts,13,1,1291,76,2016
Pass Attempts,13,2,1918,17,2014
Pass Attempts,13,3,3221,8,2016
Pass Completions,13,0,154,916,2016
Pass Completions,13,1,1291,38,2016
Pass Completions,13,2,1918,5,2014
Pass Completions,13,3,3221,5,2016
Completion Percentage,13,0,154,620,2016
Passing Yards,13,0,154,9382,2016
Passing Yards,13,1,1291,396,2016
Passing Yards,13,2,1918,61,2014
Passing Yards,13,3,3221,54,2016
Yards per Pass Attempt,13,0,154,635,2016
Passing Touchdowns,13,0,154,39,2016
Passing Touchdowns,13,1,1291,1,2016
Times Sacked,13,0,154,206,2016
Times Sacked,13,1,1291,9,2016
Times Sacked,13,2,1918,1,2014
300 Yards Passing,13,0,154,2,2016
Rushing Attempts,13,0,1797,377,2016
Rushing Attempts,13,1,913,232,2016
Rushing Attempts,13,2,947,207,2014
Rushing Attempts,13,3,154,202,2016
Rushing Attempts,13,4,1937,96,2014
Rushing Attempts,13,5,342,49,2015
Rushing Attempts,13,6,538,38,2015
Rushing Attempts,13,7,510,30,2016
Rushing Attempts,13,8,2424,20,2015
Rushing Attempts,13,9,1241,13,2015
Rushing Attempts,13,10,1089,5,2016
Rushing Attempts,13,11,3444,4,2016
Rushing Attempts,13,12,1291,2,2016
Rushing Attempts,13,13,1918,1,2014
Rushing Attempts,13,14,2408,1,2014
Rushing Attempts,13,15,188,1,2016
Rushing Attempts,13,16,286,1,2016
Rushing Yards,13,0,1797,1456,2016
Rushing Yards,13,1,913,961,2016
Rushing Yards,13,2,947,942,2014
Rushing Yards,13,3,154,871,2016
Rushing Yards,13,4,1937,418,2014
Rushing Yards,13,5,342,192,2015
Rushing Yards,13,6,510,131,2016
Rushing Yards,13,7,1241,123,2015
Rushing Yards,13,8,2424,87,2015
Rushing Yards,13,9,538,69,2015
Rushing Yards,13,10,1089,50,2016
Rushing Yards,13,11,286,7,2016
Rushing Yards,13,12,3444,3,2016
Rushing Yards,13,13,188,2,2016
Rushing Touchdowns,13,0,1797,12,2016
Rushing Touchdowns,13,1,947,9,2014
Rushing Touchdowns,13,2,154,5,2016
Rushing Touchdowns,13,3,1937,3,2014
Rushing Touchdowns,13,4,913,3,2016
Rushing Touchdowns,13,5,342,1,2015
Rushing Touchdowns,13,6,1241,1,2015
Rushing Touchdowns,13,7,2424,1,2015
Rushing Touchdowns,13,8,510,1,2016
Rushing Touchdowns,13,9,3444,1,2016
100 Yards Rushing,13,0,1797,3,2016
100 Yards Rushing,13,1,947,2,2014
Receptions,13,0,1089,197,2016
Receptions,13,1,3444,174,2016
Receptions,13,2,1151,132,2016
Receptions,13,3,2556,62,2014
Receptions,13,4,913,51,2016
Receptions,13,5,947,38,2014
Receptions,13,6,1937,38,2014
Receptions,13,7,3356,36,2016
Receptions,13,8,510,34,2016
Receptions,13,9,753,28,2014
Receptions,13,10,286,24,2016
Receptions,13,11,1797,24,2016
Receptions,13,12,1473,21,2015
Receptions,13,13,188,20,2016
Receptions,13,14,1070,14,2014
Receptions,13,15,3397,11,2015
Receptions,13,16,1256,10,2014
Receptions,13,17,538,8,2015
Receptions,13,18,1371,6,2015
Receptions,13,19,2025,6,2015
Receptions,13,20,2039,5,2014
Receptions,13,21,2408,5,2014
Receptions,13,22,342,4,2015
Receptions,13,23,1241,4,2015
Receptions,13,24,2424,2,2015
Receptions,13,25,434,2,2016
Receptions,13,26,1686,2,2016
Receptions,13,27,2007,1,2014
Receiving Yards,13,0,1089,2417,2016
Receiving Yards,13,1,3444,2238,2016
Receiving Yards,13,2,1151,1561,2016
Receiving Yards,13,3,2556,635,2014
Receiving Yards,13,4,913,403,2016
Receiving Yards,13,5,753,292,2014
Receiving Yards,13,6,510,272,2016
Receiving Yards,13,7,1473,264,2015
Receiving Yards,13,8,3356,237,2016
Receiving Yards,13,9,188,221,2016
Receiving Yards,13,10,1937,199,2014
Receiving Yards,13,11,286,195,2016
Receiving Yards,13,12,1797,183,2016
Receiving Yards,13,13,947,172,2014
Receiving Yards,13,14,3397,111,2015
Receiving Yards,13,15,1256,72,2014
Receiving Yards,13,16,2025,67,2015
Receiving Yards,13,17,1371,66,2015
Receiving Yards,13,18,1070,57,2014
Receiving Yards,13,19,2039,33,2014
Receiving Yards,13,20,538,31,2015
Receiving Yards,13,21,1241,25,2015
Receiving Yards,13,22,1686,25,2016
Receiving Yards,13,23,2408,18,2014
Receiving Yards,13,24,434,15,2016
Receiving Yards,13,25,342,6,2015
Receiving Yards,13,26,2424,1,2015
Yards per Reception,13,0,3444,1286,2016
Yards per Reception,13,1,1089,1227,2016
Yards per Reception,13,2,1151,1183,2016
Receiving Touchdowns,13,0,1089,13,2016
Receiving Touchdowns,13,1,3444,7,2016
Receiving Touchdowns,13,2,913,3,2016
Receiving Touchdowns,13,3,1151,3,2016
Receiving Touchdowns,13,4,2556,2,2014
Receiving Touchdowns,13,5,1473,2,2015
Receiving Touchdowns,13,6,188,2,2016
Receiving Touchdowns,13,7,753,1,2014
Receiving Touchdowns,13,8,2039,1,2014
Receiving Touchdowns,13,9,538,1,2015
Receiving Touchdowns,13,10,3397,1,2015
Receiving Touchdowns,13,11,286,1,2016
Receiving Touchdowns,13,12,510,1,2016
Receiving Touchdowns,13,13,1797,1,2016
Targeted Passes,13,0,1089,340,2016
Targeted Passes,13,1,3444,300,2016
Targeted Passes,13,2,1151,243,2016
Targeted Passes,13,3,2556,110,2014
Targeted Passes,13,4,1937,58,2014
Targeted Passes,13,5,3356,58,2016
Targeted Passes,13,6,913,57,2016
Targeted Passes,13,7,947,48,2014
Targeted Passes,13,8,1473,44,2015
Targeted Passes,13,9,753,42,2014
Targeted Passes,13,10,510,42,2016
Targeted Passes,13,11,1797,36,2016
Targeted Passes,13,12,286,34,2016
Targeted Passes,13,13,188,32,2016
Targeted Passes,13,14,3397,21,2015
Targeted Passes,13,15,1070,16,2014
Targeted Passes,13,16,1256,15,2014
Targeted Passes,13,17,2039,10,2014
Targeted Passes,13,18,538,9,2015
Targeted Passes,13,19,1371,9,2015
Targeted Passes,13,20,2025,8,2015
Targeted Passes,13,21,342,7,2015
Targeted Passes,13,22,2408,6,2014
Targeted Passes,13,23,1686,6,2016
Targeted Passes,13,24,1241,5,2015
Targeted Passes,13,25,2424,3,2015
Targeted Passes,13,26,434,3,2016
Targeted Passes,13,27,2007,1,2014
Passes Dropped,13,0,1089,16,2016
Passes Dropped,13,1,3444,15,2016
Passes Dropped,13,2,1151,14,2016
Passes Dropped,13,3,2556,11,2014
Passes Dropped,13,4,3356,3,2016
Passes Dropped,13,5,947,2,2014
Passes Dropped,13,6,1473,2,2015
Passes Dropped,13,7,188,2,2016
Passes Dropped,13,8,913,2,2016
Passes Dropped,13,9,753,1,2014
Passes Dropped,13,10,1070,1,2014
Passes Dropped,13,11,1937,1,2014
Passes Dropped,13,12,2039,1,2014
Passes Dropped,13,13,342,1,2015
Passes Dropped,13,14,1371,1,2015
Passes Dropped,13,15,3397,1,2015
Passes Dropped,13,16,286,1,2016
Passes Dropped,13,17,510,1,2016
Passes Dropped,13,18,1797,1,2016
100 Yards Receiving,13,0,3444,9,2016
100 Yards Receiving,13,1,1089,4,2016
100 Yards Receiving,13,2,1151,3,2016
100 Yards Receiving,13,3,2556,1,2014
Interceptions,13,0,1839,12,2016
Interceptions,13,1,600,10,2016
Interceptions,13,2,870,8,2016
Interceptions,13,3,1600,5,2016
Interceptions,13,4,1121,4,2016
Interceptions,13,5,1374,4,2016
Interceptions,13,6,570,2,2015
Interceptions,13,7,1701,2,2016
Interceptions,13,8,1222,1,2016
Interceptions,13,9,2236,1,2016
Interceptions,13,10,4659,1,2016
Pass Defense Percentage,13,0,870,808,2016
Pass Defense Percentage,13,1,1374,798,2016
Pass Defense Percentage,13,2,600,797,2016
Pass Defense Percentage,13,3,1839,793,2016
Pass Defense Percentage,13,4,570,784,2015
Tackles,13,0,1121,300,2016
Tackles,13,1,600,257,2016
Tackles,13,2,870,207,2016
Tackles,13,3,1600,194,2016
Tackles,13,4,1839,172,2016
Tackles,13,5,1374,152,2016
Tackles,13,6,1327,116,2016
Tackles,13,7,1814,101,2016
Tackles,13,8,1318,95,2015
Tackles,13,9,570,91,2015
Tackles,13,10,1161,78,2016
Tackles,13,11,1701,56,2016
Tackles,13,12,991,48,2016
Tackles,13,13,2276,47,2016
Tackles,13,14,267,44,2014
Tackles,13,15,2236,39,2016
Tackles,13,16,1222,35,2016
Tackles,13,17,436,33,2014
Tackles,13,18,773,29,2016
Tackles,13,19,918,29,2016
Tackles,13,20,3665,29,2016
Tackles,13,21,1024,28,2016
Tackles,13,22,1107,24,2014
Tackles,13,23,2256,22,2016
Tackles,13,24,3007,19,2015
Tackles,13,25,152,18,2014
Tackles,13,26,2198,18,2015
Tackles,13,27,87,14,2014
Tackles,13,28,1033,13,2016
Tackles,13,29,3444,11,2016
Tackles,13,30,580,9,2015
Tackles,13,31,1937,8,2014
Tackles,13,32,4659,8,2016
Tackles,13,33,1089,7,2016
Tackles,13,34,1151,6,2016
Tackles,13,35,154,5,2016
Tackles,13,36,3030,3,2015
Tackles,13,37,1797,3,2016
Tackles,13,38,4767,3,2016
Tackles,13,39,776,2,2014
Tackles,13,40,1704,2,2014
Tackles,13,41,2039,2,2014
Tackles,13,42,2556,2,2014
Tackles,13,43,1473,2,2015
Tackles,13,44,3356,2,2016
Tackles,13,45,1256,1,2014
Tackles,13,46,220,1,2015
Tackles,13,47,2993,1,2015
Tackles,13,48,188,1,2016
Tackles,13,49,286,1,2016
Tackles,13,50,543,1,2016
Tackles,13,51,913,1,2016
Tackles,13,52,1013,1,2016
Assists,13,0,1121,106,2016
Assists,13,1,600,96,2016
Assists,13,2,870,72,2016
Assists,13,3,1839,47,2016
Assists,13,4,1600,46,2016
Assists,13,5,1814,46,2016
Assists,13,6,1327,44,2016
Assists,13,7,1161,39,2016
Assists,13,8,1318,34,2015
Assists,13,9,1374,34,2016
Assists,13,10,570,32,2015
Assists,13,11,2276,20,2016
Assists,13,12,1701,18,2016
Assists,13,13,991,16,2016
Assists,13,14,267,15,2014
Assists,13,15,2236,12,2016
Assists,13,16,773,11,2016
Assists,13,17,87,10,2014
Assists,13,18,1222,10,2016
Assists,13,19,436,9,2014
Assists,13,20,2198,9,2015
Assists,13,21,918,9,2016
Assists,13,22,1024,8,2016
Assists,13,23,152,7,2014
Assists,13,24,3007,6,2015
Assists,13,25,1033,6,2016
Assists,13,26,580,5,2015
Assists,13,27,3665,5,2016
Assists,13,28,1107,3,2014
Assists,13,29,3030,2,2015
Assists,13,30,2256,2,2016
Assists,13,31,1704,1,2014
Assists,13,32,2993,1,2015
Assists,13,33,4659,1,2016
Sacks,13,0,1327,285,2016
Sacks,13,1,1161,270,2016
Sacks,13,2,1318,175,2015
Sacks,13,3,1600,110,2016
Sacks,13,4,1814,90,2016
Sacks,13,5,918,85,2016
Sacks,13,6,3665,85,2016
Sacks,13,7,1121,60,2016
Sacks,13,8,2236,60,2016
Sacks,13,9,1033,50,2016
Sacks,13,10,991,30,2016
Sacks,13,11,2198,20,2015
Sacks,13,12,870,20,2016
Sacks,13,13,1839,15,2016
Sacks,13,14,152,10,2014
Sacks,13,15,1704,10,2014
Sacks,13,16,600,10,2016
Sacks,13,17,773,10,2016
Sacks,13,18,1374,10,2016
Sacks,13,19,4659,10,2016
Sacks,13,20,87,5,2014
Sacks,13,21,2276,5,2016
Hurries,13,0,1327,40,2016
Hurries,13,1,1161,37,2016
Hurries,13,2,1318,24,2015
Hurries,13,3,1814,24,2016
Hurries,13,4,991,16,2016
Hurries,13,5,1600,9,2016
Hurries,13,6,773,7,2016
Hurries,13,7,918,6,2016
Hurries,13,8,3665,5,2016
Hurries,13,9,152,4,2014
Hurries,13,10,1121,4,2016
Hurries,13,11,2198,2,2015
Hurries,13,12,87,1,2014
Hurries,13,13,3030,1,2015
Hurries,13,14,1033,1,2016
Hurries,13,15,1374,1,2016
Hurries,13,16,2236,1,2016
Hurries,13,17,2276,1,2016
Blocked Passes,13,0,1161,9,2016
Blocked Passes,13,1,1327,8,2016
Blocked Passes,13,2,1318,6,2015
Blocked Passes,13,3,1814,5,2016
Blocked Passes,13,4,1600,4,2016
Blocked Passes,13,5,87,2,2014
Blocked Passes,13,6,918,2,2016
Blocked Passes,13,7,152,1,2014
Blocked Passes,13,8,773,1,2016
Blocked Passes,13,9,991,1,2016
Blocked Passes,13,10,1121,1,2016
Blocked Passes,13,11,3665,1,2016
Field Goals,13,0,2825,72,2016
Key Run Blocks,13,0,543,64,2016
Key Run Blocks,13,1,211,41,2015
Key Run Blocks,13,2,244,26,2015
Key Run Blocks,13,3,3507,26,2016
Key Run Blocks,13,4,4353,25,2016
Key Run Blocks,13,5,162,23,2016
Key Run Blocks,13,6,2681,20,2014
Key Run Blocks,13,7,220,19,2015
Key Run Blocks,13,8,1432,18,2016
Key Run Blocks,13,9,4407,15,2016
Key Run Blocks,13,10,202,13,2014
Key Run Blocks,13,11,845,10,2016
Key Run Blocks,13,12,1314,10,2016
Key Run Blocks,13,13,2085,9,2014
Key Run Blocks,13,14,510,6,2016
Key Run Blocks,13,15,3356,6,2016
Key Run Blocks,13,16,2693,5,2014
Key Run Blocks,13,17,2079,5,2015
Key Run Blocks,13,18,753,4,2014
Key Run Blocks,13,19,1070,4,2014
Key Run Blocks,13,20,1256,3,2014
Key Run Blocks,13,21,1475,2,2016
Key Run Blocks,13,22,2095,1,2015
Key Run Blocks,13,23,286,1,2016
Key Run Blocks,13,24,434,1,2016
Key Run Blocks,13,25,495,1,2016
Key Run Opportunities,13,0,543,186,2016
Key Run Opportunities,13,1,211,130,2015
Key Run Opportunities,13,2,162,88,2016
Key Run Opportunities,13,3,244,74,2015
Key Run Opportunities,13,4,1432,74,2016
Key Run Opportunities,13,5,3507,70,2016
Key Run Opportunities,13,6,4353,63,2016
Key Run Opportunities,13,7,202,55,2014
Key Run Opportunities,13,8,2681,51,2014
Key Run Opportunities,13,9,220,50,2015
Key Run Opportunities,13,10,4407,38,2016
Key Run Opportunities,13,11,845,32,2016
Key Run Opportunities,13,12,510,30,2016
Key Run Opportunities,13,13,1314,30,2016
Key Run Opportunities,13,14,2085,26,2014
Key Run Opportunities,13,15,3356,18,2016
Key Run Opportunities,13,16,2079,15,2015
Key Run Opportunities,13,17,1070,11,2014
Key Run Opportunities,13,18,2693,8,2014
Key Run Opportunities,13,19,495,8,2016
Key Run Opportunities,13,20,753,7,2014
Key Run Opportunities,13,21,1256,5,2014
Key Run Opportunities,13,22,2095,5,2015
Key Run Opportunities,13,23,1371,4,2015
Key Run Opportunities,13,24,286,4,2016
Key Run Opportunities,13,25,2025,2,2015
Key Run Opportunities,13,26,1475,2,2016
Key Run Opportunities,13,27,2007,1,2014
Key Run Opportunities,13,28,434,1,2016
Pancake Blocks,13,0,543,7,2016
Pancake Blocks,13,1,211,3,2015
Pancake Blocks,13,2,220,2,2015
Pancake Blocks,13,3,4407,2,2016
Pancake Blocks,13,4,202,1,2014
Pancake Blocks,13,5,244,1,2015
Pancake Blocks,13,6,845,1,2016
Pancake Blocks,13,7,3507,1,2016
Passes Defensed,13,0,1374,33,2016
Passes Defensed,13,1,600,27,2016
Passes Defensed,13,2,870,27,2016
Passes Defensed,13,3,1839,27,2016
Passes Defensed,13,4,1600,18,2016
Passes Defensed,13,5,1121,15,2016
Passes Defensed,13,6,570,12,2015
Passes Defensed,13,7,1701,8,2016
Passes Defensed,13,8,2276,6,2016
Passes Defensed,13,9,436,4,2014
Passes Defensed,13,10,1024,4,2016
Passes Defensed,13,11,918,2,2016
Passes Defensed,13,12,1161,2,2016
Passes Defensed,13,13,267,1,2014
Passes Defensed,13,14,1107,1,2014
Passes Defensed,13,15,2993,1,2015
Passes Defensed,13,16,773,1,2016
Passes Defensed,13,17,991,1,2016
Passes Defensed,13,18,1222,1,2016
Passes Defensed,13,19,3665,1,2016
Punt Return Yards,13,0,538,430,2015
Punt Return Yards,13,1,2556,315,2014
Punt Return Yards,13,2,188,289,2016
Punt Return Yards,13,3,570,32,2015
Punt Return Yards,13,4,580,14,2015
Punt Return Yards,13,5,1024,12,2016
Punt Return Yards,13,6,1151,10,2016
Punt Return Yards,13,7,436,3,2014
Kickoff Return Yards,13,0,3444,1468,2016
Kickoff Return Yards,13,1,2556,922,2014
Kickoff Return Yards,13,2,188,158,2016
Kickoff Return Yards,13,3,436,126,2014
Kickoff Return Yards,13,4,342,96,2015
Kickoff Return Yards,13,5,538,72,2015
Kickoff Return Yards,13,6,570,43,2015
Kickoff Return Yards,13,7,1024,36,2016
Kickoff Return Yards,13,8,1151,21,2016
Kickoff Return Yards,13,9,1107,16,2014
Kickoff Return TDs,13,0,3444,3,2016
Points Scored,13,0,2825,306,2016
Points Scored,13,1,1089,80,2016
Points Scored,13,2,1797,78,2016
Points Scored,13,3,3444,66,2016
Points Scored,13,4,947,54,2014
Points Scored,13,5,913,36,2016
Points Scored,13,6,154,32,2016
Points Scored,13,7,870,30,2016
Points Scored,13,8,1937,18,2014
Points Scored,13,9,1151,18,2016
Points Scored,13,10,1839,18,2016
Points Scored,13,11,2556,12,2014
Points Scored,13,12,1473,12,2015
Points Scored,13,13,188,12,2016
Points Scored,13,14,510,12,2016
Points Scored,13,15,600,12,2016
Points Scored,13,16,1374,12,2016
Points Scored,13,17,436,6,2014
Points Scored,13,18,753,6,2014
Points Scored,13,19,2039,6,2014
Points Scored,13,20,342,6,2015
Points Scored,13,21,538,6,2015
Points Scored,13,22,1241,6,2015
Points Scored,13,23,2424,6,2015
Points Scored,13,24,3397,6,2015
Points Scored,13,25,286,6,2016
Points Scored,13,26,1121,6,2016
Points Scored,13,27,2236,6,2016
Points Scored,13,28,3665,6,2016
Points Scored,13,29,773,2,2016
Points Scored,13,30,1327,2,2016
Yards from Scrimmage,13,0,1089,2467,2016
Yards from Scrimmage,13,1,3444,2241,2016
Yards from Scrimmage,13,2,1797,1639,2016
Yards from Scrimmage,13,3,1151,1561,2016
Yards from Scrimmage,13,4,913,1364,2016
Yards from Scrimmage,13,5,947,1114,2014
Yards from Scrimmage,13,6,154,871,2016
Yards from Scrimmage,13,7,2556,635,2014
Yards from Scrimmage,13,8,1937,617,2014
Yards from Scrimmage,13,9,510,403,2016
Yards from Scrimmage,13,10,753,292,2014
Yards from Scrimmage,13,11,1473,264,2015
Yards from Scrimmage,13,12,3356,237,2016
Yards from Scrimmage,13,13,188,223,2016
Yards from Scrimmage,13,14,286,202,2016
Yards from Scrimmage,13,15,342,198,2015
Yards from Scrimmage,13,16,1241,148,2015
Yards from Scrimmage,13,17,3397,111,2015
Yards from Scrimmage,13,18,538,100,2015
Yards from Scrimmage,13,19,2424,88,2015
Yards from Scrimmage,13,20,1256,72,2014
Yards from Scrimmage,13,21,2025,67,2015
Yards from Scrimmage,13,22,1371,66,2015
Yards from Scrimmage,13,23,1070,57,2014
Yards from Scrimmage,13,24,2039,33,2014
Yards from Scrimmage,13,25,1686,25,2016
Yards from Scrimmage,13,26,2408,18,2014
Yards from Scrimmage,13,27,434,15,2016
All-Purpose Yards,13,0,3444,3709,2016
All-Purpose Yards,13,1,1089,2467,2016
All-Purpose Yards,13,2,2556,1872,2014
All-Purpose Yards,13,3,1797,1639,2016
All-Purpose Yards,13,4,1151,1592,2016
All-Purpose Yards,13,5,913,1364,2016
All-Purpose Yards,13,6,947,1114,2014
All-Purpose Yards,13,7,154,871,2016
All-Purpose Yards,13,8,188,670,2016
All-Purpose Yards,13,9,1937,617,2014
All-Purpose Yards,13,10,538,602,2015
All-Purpose Yards,13,11,510,415,2016
All-Purpose Yards,13,12,753,292,2014
All-Purpose Yards,13,13,342,292,2015
All-Purpose Yards,13,14,1473,264,2015
All-Purpose Yards,13,15,600,250,2016
All-Purpose Yards,13,16,870,244,2016
All-Purpose Yards,13,17,3356,238,2016
All-Purpose Yards,13,18,286,202,2016
All-Purpose Yards,13,19,1839,175,2016
All-Purpose Yards,13,20,1241,148,2015
All-Purpose Yards,13,21,436,140,2014
All-Purpose Yards,13,22,1121,133,2016
All-Purpose Yards,13,23,570,116,2015
All-Purpose Yards,13,24,3397,111,2015
All-Purpose Yards,13,25,1374,90,2016
