Category,Team/All_Teams,Place,Player,Record,Last_Year
Yards from Scrimmage,11,21,1254,193,2018
Yards from Scrimmage,11,22,4047,176,2017
Yards from Scrimmage,11,23,5709,161,2018
Yards from Scrimmage,11,24,928,128,2014
Yards from Scrimmage,11,25,2517,128,2017
Yards from Scrimmage,11,26,3199,121,2016
Yards from Scrimmage,11,27,3438,115,2016
Yards from Scrimmage,11,28,94,109,2018
Yards from Scrimmage,11,29,98,61,2016
Yards from Scrimmage,11,30,4040,61,2018
Yards from Scrimmage,11,31,2464,58,2014
Yards from Scrimmage,11,32,2510,19,2015
Yards from Scrimmage,11,33,4243,18,2018
Yards from Scrimmage,11,34,670,5,2014
Yards from Scrimmage,11,35,2426,3,2015
Yards from Scrimmage,11,36,4974,1,2017
All-Purpose Yards,11,0,1637,5647,2017
All-Purpose Yards,11,1,405,4826,2018
All-Purpose Yards,11,2,36,3544,2016
All-Purpose Yards,11,3,3929,2326,2018
All-Purpose Yards,11,4,1529,1932,2018
All-Purpose Yards,11,5,3278,1540,2018
All-Purpose Yards,11,6,4907,1326,2018
All-Purpose Yards,11,7,1632,1292,2015
All-Purpose Yards,11,8,4115,1204,2018
All-Purpose Yards,11,9,2412,848,2018
All-Purpose Yards,11,10,2556,799,2017
All-Purpose Yards,11,11,1757,778,2018
All-Purpose Yards,11,12,1612,758,2014
All-Purpose Yards,11,13,556,756,2018
All-Purpose Yards,11,14,200,487,2017
All-Purpose Yards,11,15,5033,454,2018
All-Purpose Yards,11,16,4274,424,2017
All-Purpose Yards,11,17,5831,402,2018
All-Purpose Yards,11,18,1254,390,2018
All-Purpose Yards,11,19,928,290,2014
All-Purpose Yards,11,20,372,286,2016
All-Purpose Yards,11,21,912,282,2017
All-Purpose Yards,11,22,1168,220,2014
All-Purpose Yards,11,23,4192,220,2018
All-Purpose Yards,11,24,1221,198,2014
All-Purpose Yards,11,25,4047,176,2017
All-Purpose Yards,11,26,5709,161,2018
All-Purpose Yards,11,27,4730,145,2018
All-Purpose Yards,11,28,575,137,2018
All-Purpose Yards,11,29,2517,128,2017
All-Purpose Yards,11,30,3199,121,2016
All-Purpose Yards,11,31,3438,115,2016
All-Purpose Yards,11,32,94,109,2018
All-Purpose Yards,11,33,431,93,2018
All-Purpose Yards,11,34,328,89,2015
All-Purpose Yards,11,35,2234,73,2016
All-Purpose Yards,11,36,2334,62,2016
All-Purpose Yards,11,37,98,61,2016
All-Purpose Yards,11,38,4040,61,2018
All-Purpose Yards,11,39,2464,58,2014
All-Purpose Yards,11,40,1040,48,2014
All-Purpose Yards,11,41,3796,43,2017
All-Purpose Yards,11,42,291,39,2015
All-Purpose Yards,11,43,1595,34,2018
All-Purpose Yards,11,44,1386,31,2018
All-Purpose Yards,11,45,981,28,2017
All-Purpose Yards,11,46,3122,27,2014
All-Purpose Yards,11,47,6476,26,2018
All-Purpose Yards,11,48,948,24,2018
All-Purpose Yards,11,49,5572,23,2018
All-Purpose Yards,11,50,2510,19,2015
All-Purpose Yards,11,51,2948,19,2018
All-Purpose Yards,11,52,4243,18,2018
All-Purpose Yards,11,53,440,17,2018
All-Purpose Yards,11,54,5378,17,2018
All-Purpose Yards,11,55,1209,15,2018
All-Purpose Yards,11,56,1682,12,2016
All-Purpose Yards,11,57,204,9,2014
All-Purpose Yards,11,58,1177,6,2017
All-Purpose Yards,11,59,1482,6,2018
All-Purpose Yards,11,60,3382,6,2018
All-Purpose Yards,11,61,670,5,2014
All-Purpose Yards,11,62,2426,3,2015
All-Purpose Yards,11,63,1676,2,2014
All-Purpose Yards,11,64,4974,1,2017
Games Started,11,0,1482,80,2018
Games Started,11,1,2071,80,2018
Games Started,11,2,1663,78,2018
Games Started,11,3,575,77,2018
Games Started,11,4,1518,77,2018
Games Started,11,5,1882,75,2018
Games Started,11,6,405,71,2018
Games Started,11,7,431,64,2018
Games Started,11,8,1637,63,2017
Games Started,11,9,1529,61,2018
Games Started,11,10,948,54,2018
Games Started,11,11,36,48,2016
Games Started,11,12,1682,48,2016
Games Started,11,13,4730,44,2018
Games Started,11,14,1209,43,2018
Games Started,11,15,4115,40,2018
Games Started,11,16,107,32,2016
Games Started,11,17,2334,32,2016
Games Started,11,18,5378,32,2018
Games Started,11,19,1386,31,2018
Games Started,11,20,291,30,2015
Games Started,11,21,372,30,2016
Games Started,11,22,3929,30,2018
Games Started,11,23,5149,28,2018
Games Started,11,24,440,27,2018
Games Started,11,25,200,24,2017
Games Started,11,26,912,19,2017
Games Started,11,27,2241,17,2016
Games Started,11,28,244,16,2014
Games Started,11,29,1040,16,2014
Games Started,11,30,1737,16,2017
Games Started,11,31,6315,16,2018
Games Started,11,32,204,15,2014
Games Started,11,33,98,15,2016
Games Started,11,34,328,14,2015
Games Started,11,35,556,14,2018
Games Started,11,36,1561,14,2018
Games Started,11,37,1595,14,2018
Games Started,11,38,5831,14,2018
Games Started,11,39,3677,12,2016
Games Started,11,40,2556,12,2017
Games Started,11,41,94,12,2018
Games Started,11,42,4047,11,2017
Games Started,11,43,4649,11,2018
Games Started,11,44,2234,10,2016
Games Started,11,45,981,10,2017
Games Started,11,46,3796,10,2017
Games Started,11,47,3828,10,2017
Games Started,11,48,4192,10,2018
Games Started,11,49,1221,9,2014
Games Started,11,50,3278,9,2018
Games Started,11,51,799,8,2014
Games Started,11,52,4815,8,2017
Games Started,11,53,5413,8,2017
Games Started,11,54,3798,8,2018
Games Started,11,55,4907,8,2018
Games Started,11,56,1821,7,2014
Games Started,11,57,1676,6,2014
Games Started,11,58,3122,6,2014
Games Started,11,59,2976,6,2015
Games Started,11,60,1177,6,2017
Games Started,11,61,765,5,2016
Games Started,11,62,3199,5,2016
Games Started,11,63,2517,5,2017
Games Started,11,64,2948,5,2018
Games Started,11,65,3177,4,2014
Games Started,11,66,4274,4,2017
Games Started,11,67,4040,4,2018
Games Started,11,68,5572,4,2018
Games Started,11,69,6023,4,2018
Games Started,11,70,1757,3,2018
Games Started,11,71,2335,2,2014
Games Started,11,72,1450,2,2015
Games Started,11,73,1632,2,2015
Games Started,11,74,5033,2,2018
Games Started,11,75,6476,2,2018
Games Started,11,76,928,1,2014
Games Started,11,77,996,1,2014
Games Started,11,78,1168,1,2014
Quarterback Rating,12,0,1138,749,2018
Pass Attempts,12,0,1138,3234,2018
Pass Attempts,12,1,4883,13,2018
Pass Attempts,12,2,1886,8,2017
Pass Attempts,12,3,2374,7,2015
Pass Attempts,12,4,4850,4,2018
Pass Completions,12,0,1138,1893,2018
Pass Completions,12,1,2374,4,2015
Pass Completions,12,2,1886,4,2017
Pass Completions,12,3,4883,4,2018
Pass Completions,12,4,4850,2,2018
Completion Percentage,12,0,1138,585,2018
Passing Yards,12,0,1138,20157,2018
Passing Yards,12,1,2374,72,2015
Passing Yards,12,2,1886,50,2017
Passing Yards,12,3,4883,34,2018
Passing Yards,12,4,4850,18,2018
Yards per Pass Attempt,12,0,1138,623,2018
Passing Touchdowns,12,0,1138,128,2018
Passing Touchdowns,12,1,2374,1,2015
Times Sacked,12,0,1138,154,2018
Times Sacked,12,1,4850,3,2018
300 Yards Passing,12,0,1138,15,2018
Rushing Attempts,12,0,165,428,2015
Rushing Attempts,12,1,5736,243,2018
Rushing Attempts,12,2,699,219,2017
Rushing Attempts,12,3,1138,199,2018
Rushing Attempts,12,4,1945,186,2017
Rushing Attempts,12,5,718,116,2016
Rushing Attempts,12,6,1938,86,2014
Rushing Attempts,12,7,1235,74,2015
Rushing Attempts,12,8,4084,60,2017
Rushing Attempts,12,9,686,57,2018
Rushing Attempts,12,10,913,54,2018
Rushing Attempts,12,11,1670,35,2018
Rushing Attempts,12,12,779,9,2018
Rushing Attempts,12,13,1886,4,2017
Rushing Attempts,12,14,1280,3,2014
Rushing Attempts,12,15,2374,2,2015
Rushing Attempts,12,16,656,1,2014
Rushing Attempts,12,17,1816,1,2015
Rushing Attempts,12,18,411,1,2018
Rushing Attempts,12,19,536,1,2018
Rushing Attempts,12,20,4883,1,2018
Rushing Yards,12,0,165,1870,2015
Rushing Yards,12,1,1138,1372,2018
Rushing Yards,12,2,5736,963,2018
Rushing Yards,12,3,699,800,2017
Rushing Yards,12,4,1945,712,2017
Rushing Yards,12,5,718,519,2016
Rushing Yards,12,6,1938,369,2014
Rushing Yards,12,7,1235,273,2015
Rushing Yards,12,8,686,197,2018
Rushing Yards,12,9,913,178,2018
Rushing Yards,12,10,4084,157,2017
Rushing Yards,12,11,1670,128,2018
Rushing Yards,12,12,779,22,2018
Rushing Yards,12,13,2374,4,2015
Rushing Yards,12,14,4883,4,2018
Rushing Yards,12,15,1280,3,2014
Rushing Yards,12,16,411,1,2018
Rushing Yards,12,17,536,1,2018
Rushing Touchdowns,12,0,165,14,2015
Rushing Touchdowns,12,1,1138,7,2018
Rushing Touchdowns,12,2,5736,6,2018
Rushing Touchdowns,12,3,1938,4,2014
Rushing Touchdowns,12,4,1945,4,2017
Rushing Touchdowns,12,5,699,3,2017
Rushing Touchdowns,12,6,1235,2,2015
Rushing Touchdowns,12,7,718,2,2016
Rushing Touchdowns,12,8,913,2,2018
Rushing Touchdowns,12,9,4084,1,2017
100 Yards Rushing,12,0,165,6,2015
100 Yards Rushing,12,1,718,1,2016
100 Yards Rushing,12,2,5736,1,2018
Receptions,12,0,779,386,2018
Receptions,12,1,1593,174,2016
Receptions,12,2,5074,163,2018
Receptions,12,3,3428,119,2018
Receptions,12,4,1670,108,2018
Receptions,12,5,1280,103,2014
Receptions,12,6,494,93,2016
Receptions,12,7,3462,75,2018
Receptions,12,8,987,51,2014
Receptions,12,9,165,51,2015
Receptions,12,10,1816,49,2015
Receptions,12,11,786,46,2016
Receptions,12,12,271,39,2015
Receptions,12,13,4236,39,2017
Receptions,12,14,1819,38,2017
Receptions,12,15,255,37,2015
Receptions,12,16,1945,35,2017
Receptions,12,17,718,32,2016
Receptions,12,18,699,25,2017
Receptions,12,19,5736,24,2018
Receptions,12,20,1235,22,2015
Receptions,12,21,411,22,2018
Receptions,12,22,5812,21,2018
Receptions,12,23,481,19,2014
Receptions,12,24,913,17,2018
Receptions,12,25,4179,16,2018
Receptions,12,26,2042,14,2014
Receptions,12,27,4171,12,2017
Receptions,12,28,195,11,2015
Receptions,12,29,4216,11,2018
Receptions,12,30,4084,10,2017
Receptions,12,31,1938,9,2014
Receptions,12,32,686,8,2018
Receptions,12,33,2510,6,2017
Receptions,12,34,1316,5,2017
Receiving Yards,12,0,779,5300,2018
Receiving Yards,12,1,5074,1942,2018
Receiving Yards,12,2,1593,1888,2016
Receiving Yards,12,3,3428,1335,2018
Receiving Yards,12,4,1280,1237,2014
Receiving Yards,12,5,494,919,2016
Receiving Yards,12,6,1670,785,2018
Receiving Yards,12,7,3462,734,2018
Receiving Yards,12,8,987,533,2014
Receiving Yards,12,9,1816,486,2015
Receiving Yards,12,10,4236,426,2017
Receiving Yards,12,11,255,425,2015
Receiving Yards,12,12,165,414,2015
Receiving Yards,12,13,271,405,2015
Receiving Yards,12,14,786,357,2016
Receiving Yards,12,15,1819,354,2017
Receiving Yards,12,16,1945,261,2017
Receiving Yards,12,17,5736,201,2018
Receiving Yards,12,18,718,199,2016
Receiving Yards,12,19,699,194,2017
Receiving Yards,12,20,481,191,2014
Receiving Yards,12,21,5812,190,2018
Receiving Yards,12,22,4179,175,2018
Receiving Yards,12,23,2042,163,2014
Receiving Yards,12,24,411,149,2018
Receiving Yards,12,25,4171,126,2017
Receiving Yards,12,26,1235,124,2015
Receiving Yards,12,27,4216,105,2018
Receiving Yards,12,28,195,94,2015
Receiving Yards,12,29,4084,81,2017
Receiving Yards,12,30,2510,75,2017
Receiving Yards,12,31,1316,72,2017
Receiving Yards,12,32,686,68,2018
Receiving Yards,12,33,913,65,2018
Receiving Yards,12,34,1938,64,2014
Yards per Reception,12,0,779,1373,2018
Yards per Reception,12,1,1280,1201,2014
Yards per Reception,12,2,5074,1191,2018
Yards per Reception,12,3,3428,1122,2018
Yards per Reception,12,4,1593,1085,2016
Yards per Reception,12,5,1670,727,2018
Receiving Touchdowns,12,0,779,35,2018
Receiving Touchdowns,12,1,5074,13,2018
Receiving Touchdowns,12,2,1593,12,2016
Receiving Touchdowns,12,3,1280,9,2014
Receiving Touchdowns,12,4,3428,8,2018
Receiving Touchdowns,12,5,699,5,2017
Receiving Touchdowns,12,6,1670,5,2018
Receiving Touchdowns,12,7,2042,3,2014
Receiving Touchdowns,12,8,1235,3,2015
Receiving Touchdowns,12,9,1816,3,2015
Receiving Touchdowns,12,10,494,3,2016
Receiving Touchdowns,12,11,4171,3,2017
Receiving Touchdowns,12,12,3462,3,2018
Receiving Touchdowns,12,13,987,2,2014
Receiving Touchdowns,12,14,271,2,2015
Receiving Touchdowns,12,15,1316,2,2017
Receiving Touchdowns,12,16,1819,2,2017
Receiving Touchdowns,12,17,1945,2,2017
Receiving Touchdowns,12,18,4179,2,2018
Receiving Touchdowns,12,19,5812,2,2018
Receiving Touchdowns,12,20,481,1,2014
Receiving Touchdowns,12,21,1938,1,2014
Receiving Touchdowns,12,22,165,1,2015
Receiving Touchdowns,12,23,195,1,2015
Receiving Touchdowns,12,24,255,1,2015
Receiving Touchdowns,12,25,786,1,2016
Receiving Touchdowns,12,26,4236,1,2017
Receiving Touchdowns,12,27,411,1,2018
Receiving Touchdowns,12,28,686,1,2018
Receiving Touchdowns,12,29,913,1,2018
Targeted Passes,12,0,779,670,2018
Targeted Passes,12,1,1593,320,2016
Targeted Passes,12,2,5074,296,2018
Targeted Passes,12,3,3428,199,2018
Targeted Passes,12,4,494,175,2016
Targeted Passes,12,5,1280,174,2014
Targeted Passes,12,6,1670,145,2018
Targeted Passes,12,7,3462,143,2018
Targeted Passes,12,8,4236,94,2017
Targeted Passes,12,9,987,92,2014
Targeted Passes,12,10,1816,89,2015
Targeted Passes,12,11,271,79,2015
Targeted Passes,12,12,786,74,2016
Targeted Passes,12,13,165,71,2015
Targeted Passes,12,14,255,69,2015
Targeted Passes,12,15,1819,64,2017
Targeted Passes,12,16,481,51,2014
Targeted Passes,12,17,1945,46,2017
Targeted Passes,12,18,699,40,2017
Targeted Passes,12,19,718,39,2016
Targeted Passes,12,20,411,35,2018
Targeted Passes,12,21,1235,33,2015
Targeted Passes,12,22,4179,31,2018
Targeted Passes,12,23,5736,29,2018
Targeted Passes,12,24,5812,27,2018
Targeted Passes,12,25,4216,23,2018
Targeted Passes,12,26,2042,22,2014
Targeted Passes,12,27,913,18,2018
Targeted Passes,12,28,4171,17,2017
Targeted Passes,12,29,195,14,2015
Targeted Passes,12,30,1938,13,2014
Targeted Passes,12,31,1316,10,2017
Targeted Passes,12,32,2510,10,2017
Targeted Passes,12,33,4084,10,2017
Targeted Passes,12,34,686,10,2018
Targeted Passes,12,35,656,3,2014
Passes Dropped,12,0,779,52,2018
Passes Dropped,12,1,1593,21,2016
Passes Dropped,12,2,5074,15,2018
Passes Dropped,12,3,3428,13,2018
Passes Dropped,12,4,494,10,2016
Passes Dropped,12,5,271,9,2015
Passes Dropped,12,6,3462,8,2018
Passes Dropped,12,7,1280,7,2014
Passes Dropped,12,8,987,6,2014
Passes Dropped,12,9,786,6,2016
Passes Dropped,12,10,1816,5,2015
Passes Dropped,12,11,4236,5,2017
Passes Dropped,12,12,1670,5,2018
Passes Dropped,12,13,481,3,2014
Passes Dropped,12,14,255,2,2015
Passes Dropped,12,15,718,2,2016
Passes Dropped,12,16,699,2,2017
Passes Dropped,12,17,1819,2,2017
Passes Dropped,12,18,4179,2,2018
Passes Dropped,12,19,4216,2,2018
Passes Dropped,12,20,1938,1,2014
Passes Dropped,12,21,165,1,2015
Passes Dropped,12,22,195,1,2015
Passes Dropped,12,23,1235,1,2015
Passes Dropped,12,24,1316,1,2017
Passes Dropped,12,25,686,1,2018
Passes Dropped,12,26,5736,1,2018
Passes Dropped,12,27,5812,1,2018
100 Yards Receiving,12,0,779,16,2018
100 Yards Receiving,12,1,1280,5,2014
100 Yards Receiving,12,2,5074,5,2018
100 Yards Receiving,12,3,1593,4,2016
100 Yards Receiving,12,4,987,1,2014
Interceptions,12,0,1309,29,2018
Interceptions,12,1,920,15,2018
Interceptions,12,2,3816,10,2018
Interceptions,12,3,642,6,2018
Interceptions,12,4,1333,6,2018
Interceptions,12,5,4621,6,2018
Interceptions,12,6,3933,4,2018
Interceptions,12,7,471,3,2014
Interceptions,12,8,1175,3,2014
Interceptions,12,9,2239,3,2014
Interceptions,12,10,2334,3,2014
Interceptions,12,11,440,2,2016
Interceptions,12,12,48,1,2014
Interceptions,12,13,822,1,2014
Interceptions,12,14,2984,1,2015
Interceptions,12,15,3732,1,2015
Interceptions,12,16,312,1,2016
Interceptions,12,17,3063,1,2016
Interceptions,12,18,3163,1,2017
Interceptions,12,19,555,1,2018
Interceptions,12,20,1526,1,2018
Interceptions,12,21,2333,1,2018
Interceptions,12,22,3882,1,2018
Pass Defense Percentage,12,0,1309,830,2018
Pass Defense Percentage,12,1,1333,814,2018
Pass Defense Percentage,12,2,920,796,2018
Pass Defense Percentage,12,3,2334,788,2014
Pass Defense Percentage,12,4,642,786,2018
Pass Defense Percentage,12,5,440,783,2016
Pass Defense Percentage,12,6,1175,765,2014
Pass Defense Percentage,12,7,3933,756,2018
Tackles,12,0,4621,414,2018
Tackles,12,1,920,311,2018
Tackles,12,2,3816,309,2018
Tackles,12,3,1309,279,2018
Tackles,12,4,790,266,2018
Tackles,12,5,3933,243,2018
Tackles,12,6,312,237,2016
Tackles,12,7,642,191,2018
Tackles,12,8,440,165,2016
Tackles,12,9,1175,90,2014
Tackles,12,10,471,75,2014
Tackles,12,11,2334,73,2014
Tackles,12,12,1333,69,2018
Tackles,12,13,1262,66,2018
Tackles,12,14,2239,60,2014
Tackles,12,15,1777,60,2016
Tackles,12,16,466,58,2017
Tackles,12,17,3163,55,2017
Tackles,12,18,5375,53,2018
Tackles,12,19,555,52,2018
Tackles,12,20,4817,49,2018
Tackles,12,21,1526,45,2018
Tackles,12,22,48,38,2014
Tackles,12,23,1505,38,2018
Tackles,12,24,2907,35,2016
Tackles,12,25,1552,34,2015
Tackles,12,26,1108,33,2015
Tackles,12,27,836,33,2017
Tackles,12,28,2333,33,2018
Tackles,12,29,6495,32,2018
Tackles,12,30,1346,31,2015
Tackles,12,31,2909,30,2016
Tackles,12,32,1873,30,2018
Tackles,12,33,3858,29,2015
Tackles,12,34,108,28,2014
Tackles,12,35,214,27,2014
Tackles,12,36,2984,27,2015
Tackles,12,37,3732,24,2015
Tackles,12,38,2154,23,2015
Tackles,12,39,2153,23,2016
Tackles,12,40,3817,23,2016
Tackles,12,41,3036,21,2014
Tackles,12,42,2204,19,2017
Tackles,12,43,779,19,2018
Tackles,12,44,1440,18,2015
Tackles,12,45,822,17,2014
Tackles,12,46,1593,16,2016
Tackles,12,47,3063,15,2016
Tackles,12,48,5307,15,2018
Tackles,12,49,2144,14,2014
Tackles,12,50,3882,14,2018
Tackles,12,51,1298,12,2016
Tackles,12,52,910,11,2014
Tackles,12,53,1223,11,2014
Tackles,12,54,130,11,2015
Tackles,12,55,83,11,2016
Tackles,12,56,1782,10,2015
Tackles,12,57,5597,10,2017
Tackles,12,58,5074,10,2018
Tackles,12,59,1834,9,2016
Tackles,12,60,1138,9,2018
Tackles,12,61,184,8,2015
Tackles,12,62,1074,6,2015
Tackles,12,63,1035,5,2014
Tackles,12,64,4557,5,2018
Tackles,12,65,6286,5,2018
Tackles,12,66,1280,4,2014
Tackles,12,67,494,4,2016
Tackles,12,68,1316,4,2017
Tackles,12,69,1685,4,2017
Tackles,12,70,4236,4,2017
Tackles,12,71,3428,4,2018
Tackles,12,72,3462,4,2018
Tackles,12,73,2042,3,2014
Tackles,12,74,271,3,2015
Tackles,12,75,786,3,2016
Tackles,12,76,1819,3,2017
Tackles,12,77,481,2,2014
Tackles,12,78,165,2,2015
Tackles,12,79,255,2,2015
Tackles,12,80,1347,2,2015
Tackles,12,81,3862,2,2016
Tackles,12,82,1945,2,2017
Tackles,12,83,411,2,2018
Tackles,12,84,5812,2,2018
Tackles,12,85,1816,1,2015
Tackles,12,86,2677,1,2016
Tackles,12,87,2973,1,2017
Tackles,12,88,3789,1,2017
Tackles,12,89,4084,1,2017
Tackles,12,90,536,1,2018
Tackles,12,91,686,1,2018
Tackles,12,92,913,1,2018
Tackles,12,93,979,1,2018
Tackles,12,94,1670,1,2018
Tackles,12,95,5736,1,2018
Assists,12,0,4621,130,2018
Assists,12,1,3816,117,2018
Assists,12,2,312,95,2016
Assists,12,3,790,91,2018
Assists,12,4,920,76,2018
Assists,12,5,1309,75,2018
Assists,12,6,642,72,2018
Assists,12,7,440,68,2016
Assists,12,8,3933,68,2018
Assists,12,9,2334,38,2014
Assists,12,10,1175,31,2014
Assists,12,11,1777,30,2016
Assists,12,12,1262,25,2018
Assists,12,13,1333,25,2018
Assists,12,14,5375,24,2018
Assists,12,15,3163,22,2017
Assists,12,16,466,20,2017
Assists,12,17,471,18,2014
Assists,12,18,2239,18,2014
Assists,12,19,836,17,2017
Assists,12,20,1526,17,2018
Assists,12,21,4817,17,2018
Assists,12,22,1108,15,2015
Assists,12,23,555,15,2018
Assists,12,24,1505,15,2018
Assists,12,25,1552,14,2015
Assists,12,26,1834,14,2016
Assists,12,27,1346,13,2015
Assists,12,28,2154,13,2015
Assists,12,29,3732,13,2015
Assists,12,30,48,12,2014
Assists,12,31,1873,12,2018
Assists,12,32,2984,11,2015
Assists,12,33,2907,11,2016
Assists,12,34,1223,10,2014
Assists,12,35,3858,10,2015
Assists,12,36,6495,10,2018
Assists,12,37,214,9,2014
Assists,12,38,2153,8,2016
Assists,12,39,2204,8,2017
Assists,12,40,3882,8,2018
Assists,12,41,822,7,2014
Assists,12,42,2144,7,2014
Assists,12,43,2333,7,2018
Assists,12,44,1298,6,2016
Assists,12,45,2909,6,2016
Assists,12,46,108,5,2014
Assists,12,47,3036,5,2014
Assists,12,48,130,5,2015
Assists,12,49,1074,5,2015
Assists,12,50,1440,5,2015
Assists,12,51,83,5,2016
Assists,12,52,1035,4,2014
Assists,12,53,184,4,2015
Assists,12,54,1347,3,2015
Assists,12,55,3817,3,2016
Assists,12,56,5597,3,2017
Assists,12,57,3063,2,2016
Assists,12,58,5307,2,2018
Assists,12,59,1782,1,2015
Assists,12,60,2979,1,2015
Assists,12,61,3862,1,2016
Assists,12,62,1685,1,2017
Assists,12,63,4557,1,2018
Assists,12,64,6286,1,2018
Sacks,12,0,790,375,2018
Sacks,12,1,466,145,2017
Sacks,12,2,1777,120,2016
Sacks,12,3,4621,95,2018
Sacks,12,4,1552,90,2015
Sacks,12,5,108,85,2014
Sacks,12,6,1262,75,2018
Sacks,12,7,1505,75,2018
Sacks,12,8,312,70,2016
Sacks,12,9,3816,65,2018
Sacks,12,10,440,60,2016
Sacks,12,11,836,50,2017
Sacks,12,12,2153,45,2016
Sacks,12,13,1873,45,2018
Sacks,12,14,2909,40,2016
Sacks,12,15,920,40,2018
Sacks,12,16,2907,35,2016
Sacks,12,17,642,35,2018
Sacks,12,18,1223,30,2014
Sacks,12,19,2144,30,2014
Sacks,12,20,1526,30,2018
Sacks,12,21,3732,25,2015
