Category,Team/All_Teams,Place,Record,Year,Team
Passing Yards Allowed,29,6,2361,2019,29
Passing Yards Allowed,29,7,2400,2014,29
Passing Yards Allowed,29,8,2405,2018,29
Passing Yards Allowed,29,9,2456,2022,29
Passing Yards Allowed,29,10,2748,2021,29
Passing Yards Allowed,29,11,2880,2020,29
Rushing Yards,29,0,1254,2020,29
Rushing Yards,29,1,1245,2022,29
Rushing Yards,29,2,1231,2021,29
Rushing Yards,29,3,1103,2015,29
Rushing Yards,29,4,1078,2017,29
Rushing Yards,29,5,1070,2023,29
Rushing Yards,29,6,1012,2018,29
Rushing Yards,29,7,869,2025,29
Rushing Yards,29,8,854,2024,29
Rushing Yards,29,9,837,2014,29
Rushing Yards,29,10,823,2016,29
Rushing Yards,29,11,483,2019,29
Rushing Yards Allowed,29,0,816,2024,29
Rushing Yards Allowed,29,1,875,2020,29
Rushing Yards Allowed,29,2,892,2022,29
Rushing Yards Allowed,29,3,906,2018,29
Rushing Yards Allowed,29,4,918,2016,29
Rushing Yards Allowed,29,5,977,2023,29
Rushing Yards Allowed,29,6,1013,2017,29
Rushing Yards Allowed,29,7,1106,2019,29
Rushing Yards Allowed,29,8,1110,2025,29
Rushing Yards Allowed,29,9,1111,2021,29
Rushing Yards Allowed,29,10,1165,2014,29
Rushing Yards Allowed,29,11,1166,2015,29
Total Yards,29,0,3810,2020,29
Total Yards,29,1,3771,2014,29
Total Yards,29,2,3685,2021,29
Total Yards,29,3,3656,2022,29
Total Yards,29,4,3633,2024,29
Total Yards,29,5,3553,2015,29
Total Yards,29,6,3432,2017,29
Total Yards,29,7,3408,2023,29
Total Yards,29,8,3403,2025,29
Total Yards,29,9,3269,2019,29
Total Yards,29,10,3256,2018,29
Total Yards,29,11,3023,2016,29
Total Yards Allowed,29,0,3093,2016,29
Total Yards Allowed,29,1,3134,2024,29
Total Yards Allowed,29,2,3224,2015,29
Total Yards Allowed,29,3,3248,2025,29
Total Yards Allowed,29,4,3311,2018,29
Total Yards Allowed,29,5,3312,2017,29
Total Yards Allowed,29,6,3313,2023,29
Total Yards Allowed,29,7,3348,2022,29
Total Yards Allowed,29,8,3468,2019,29
Total Yards Allowed,29,9,3565,2014,29
Total Yards Allowed,29,10,3755,2020,29
Total Yards Allowed,29,11,3860,2021,29
Pass Attempts,29,0,410,2019,29
Pass Attempts,29,1,395,2024,29
Pass Attempts,29,2,395,2025,29
Pass Attempts,29,3,367,2022,29
Pass Attempts,29,4,360,2018,29
Pass Attempts,29,5,357,2021,29
Pass Attempts,29,6,353,2016,29
Pass Attempts,29,7,352,2014,29
Pass Attempts,29,8,342,2023,29
Pass Attempts,29,9,336,2017,29
Pass Attempts,29,10,332,2020,29
Pass Attempts,29,11,328,2015,29
Rush Attempts,29,0,301,2015,29
Rush Attempts,29,1,298,2022,29
Rush Attempts,29,2,286,2020,29
Rush Attempts,29,3,276,2021,29
Rush Attempts,29,4,273,2017,29
Rush Attempts,29,5,269,2023,29
Rush Attempts,29,6,256,2016,29
Rush Attempts,29,7,255,2014,29
Rush Attempts,29,8,254,2024,29
Rush Attempts,29,9,251,2018,29
Rush Attempts,29,10,211,2025,29
Rush Attempts,29,11,185,2019,29
Points Scored,30,0,255,2021,30
Points Scored,30,1,243,2016,30
Points Scored,30,2,232,2020,30
Points Scored,30,3,230,2025,30
Points Scored,30,4,228,2023,30
Points Scored,30,5,228,2024,30
Points Scored,30,6,180,2018,30
Points Scored,30,7,178,2019,30
Points Scored,30,8,165,2017,30
Points Scored,30,9,155,2022,30
Points Scored,30,10,114,2014,30
Points Scored,30,11,94,2015,30
Points Allowed,30,0,170,2024,30
Points Allowed,30,1,171,2023,30
Points Allowed,30,2,192,2020,30
Points Allowed,30,3,210,2025,30
Points Allowed,30,4,230,2021,30
Points Allowed,30,5,238,2016,30
Points Allowed,30,6,242,2017,30
Points Allowed,30,7,245,2014,30
Points Allowed,30,8,258,2018,30
Points Allowed,30,9,271,2022,30
Points Allowed,30,10,273,2019,30
Points Allowed,30,11,303,2015,30
Passing Yards,30,0,3041,2024,30
Passing Yards,30,1,2748,2025,30
Passing Yards,30,2,2745,2023,30
Passing Yards,30,3,2675,2021,30
Passing Yards,30,4,2618,2020,30
Passing Yards,30,5,2503,2022,30
Passing Yards,30,6,2483,2018,30
Passing Yards,30,7,2437,2016,30
Passing Yards,30,8,2372,2019,30
Passing Yards,30,9,2303,2017,30
Passing Yards,30,10,1898,2015,30
Passing Yards,30,11,1817,2014,30
Passing Yards Allowed,30,0,2018,2017,30
Passing Yards Allowed,30,1,2156,2015,30
Passing Yards Allowed,30,2,2190,2018,30
Passing Yards Allowed,30,3,2248,2014,30
Passing Yards Allowed,30,4,2341,2021,30
Passing Yards Allowed,30,5,2347,2019,30
Passing Yards Allowed,30,6,2406,2025,30
Passing Yards Allowed,30,7,2415,2023,30
Passing Yards Allowed,30,8,2424,2020,30
Passing Yards Allowed,30,9,2440,2016,30
Passing Yards Allowed,30,10,2536,2024,30
Passing Yards Allowed,30,11,2571,2022,30
Rushing Yards,30,0,1099,2021,30
Rushing Yards,30,1,1017,2016,30
Rushing Yards,30,2,1014,2020,30
Rushing Yards,30,3,847,2014,30
Rushing Yards,30,4,818,2017,30
Rushing Yards,30,5,803,2018,30
Rushing Yards,30,6,798,2019,30
Rushing Yards,30,7,787,2022,30
Rushing Yards,30,8,725,2023,30
Rushing Yards,30,9,703,2024,30
Rushing Yards,30,10,702,2025,30
Rushing Yards,30,11,561,2015,30
Rushing Yards Allowed,30,0,957,2024,30
Rushing Yards Allowed,30,1,987,2023,30
Rushing Yards Allowed,30,2,996,2020,30
Rushing Yards Allowed,30,3,1048,2025,30
Rushing Yards Allowed,30,4,1060,2017,30
Rushing Yards Allowed,30,5,1120,2016,30
Rushing Yards Allowed,30,6,1201,2022,30
Rushing Yards Allowed,30,7,1257,2018,30
Rushing Yards Allowed,30,8,1288,2021,30
Rushing Yards Allowed,30,9,1358,2014,30
Rushing Yards Allowed,30,10,1536,2019,30
Rushing Yards Allowed,30,11,1637,2015,30
Total Yards,30,0,3774,2021,30
Total Yards,30,1,3745,2024,30
Total Yards,30,2,3633,2020,30
Total Yards,30,3,3471,2023,30
Total Yards,30,4,3455,2016,30
Total Yards,30,5,3451,2025,30
Total Yards,30,6,3291,2022,30
Total Yards,30,7,3286,2018,30
Total Yards,30,8,3171,2019,30
Total Yards,30,9,3121,2017,30
Total Yards,30,10,2665,2014,30
Total Yards,30,11,2460,2015,30
Total Yards Allowed,30,0,3079,2017,30
Total Yards Allowed,30,1,3403,2023,30
Total Yards Allowed,30,2,3421,2020,30
Total Yards Allowed,30,3,3447,2018,30
Total Yards Allowed,30,4,3455,2025,30
Total Yards Allowed,30,5,3493,2024,30
Total Yards Allowed,30,6,3560,2016,30
Total Yards Allowed,30,7,3607,2014,30
Total Yards Allowed,30,8,3630,2021,30
Total Yards Allowed,30,9,3773,2022,30
Total Yards Allowed,30,10,3793,2015,30
Total Yards Allowed,30,11,3883,2019,30
Pass Attempts,30,0,413,2022,30
Pass Attempts,30,1,411,2024,30
Pass Attempts,30,2,409,2017,30
Pass Attempts,30,3,409,2025,30
Pass Attempts,30,4,394,2018,30
Pass Attempts,30,5,392,2023,30
Pass Attempts,30,6,386,2014,30
Pass Attempts,30,7,373,2015,30
Pass Attempts,30,8,373,2020,30
Pass Attempts,30,9,364,2016,30
Pass Attempts,30,10,350,2021,30
Pass Attempts,30,11,348,2019,30
Rush Attempts,30,0,262,2020,30
Rush Attempts,30,1,259,2021,30
Rush Attempts,30,2,250,2016,30
Rush Attempts,30,3,230,2025,30
Rush Attempts,30,4,229,2023,30
Rush Attempts,30,5,229,2024,30
Rush Attempts,30,6,216,2014,30
Rush Attempts,30,7,213,2017,30
Rush Attempts,30,8,212,2019,30
Rush Attempts,30,9,210,2018,30
Rush Attempts,30,10,200,2022,30
Rush Attempts,30,11,181,2015,30
Points Scored,31,0,282,2019,31
Points Scored,31,1,273,2022,31
Points Scored,31,2,251,2017,31
Points Scored,31,3,237,2018,31
Points Scored,31,4,236,2023,31
Points Scored,31,5,223,2021,31
Points Scored,31,6,211,2015,31
Points Scored,31,7,205,2014,31
Points Scored,31,8,201,2016,31
Points Scored,31,9,200,2020,31
Points Scored,31,10,166,2024,31
Points Scored,31,11,160,2025,31
Points Allowed,31,0,180,2021,31
Points Allowed,31,1,183,2023,31
Points Allowed,31,2,199,2018,31
Points Allowed,31,3,208,2019,31
Points Allowed,31,4,210,2015,31
Points Allowed,31,5,212,2017,31
Points Allowed,31,6,223,2014,31
Points Allowed,31,7,230,2016,31
Points Allowed,31,8,238,2024,31
Points Allowed,31,9,254,2020,31
Points Allowed,31,10,254,2022,31
Points Allowed,31,11,261,2025,31
Passing Yards,31,0,3008,2022,31
Passing Yards,31,1,2568,2019,31
Passing Yards,31,2,2515,2018,31
Passing Yards,31,3,2498,2014,31
Passing Yards,31,4,2464,2024,31
Passing Yards,31,5,2418,2017,31
Passing Yards,31,6,2357,2016,31
Passing Yards,31,7,2344,2025,31
Passing Yards,31,8,2333,2021,31
Passing Yards,31,9,2295,2023,31
Passing Yards,31,10,2243,2020,31
Passing Yards,31,11,2026,2015,31
Passing Yards Allowed,31,0,2229,2015,31
Passing Yards Allowed,31,1,2245,2025,31
Passing Yards Allowed,31,2,2269,2017,31
Passing Yards Allowed,31,3,2291,2016,31
Passing Yards Allowed,31,4,2333,2020,31
Passing Yards Allowed,31,5,2371,2018,31
Passing Yards Allowed,31,6,2375,2019,31
Passing Yards Allowed,31,7,2450,2024,31
Passing Yards Allowed,31,8,2505,2023,31
Passing Yards Allowed,31,9,2530,2014,31
Passing Yards Allowed,31,10,2590,2022,31
Passing Yards Allowed,31,11,2653,2021,31
Rushing Yards,31,0,1470,2017,31
Rushing Yards,31,1,1350,2018,31
Rushing Yards,31,2,1286,2016,31
Rushing Yards,31,3,1255,2019,31
Rushing Yards,31,4,1131,2021,31
Rushing Yards,31,5,1130,2023,31
Rushing Yards,31,6,1115,2015,31
Rushing Yards,31,7,1115,2020,31
Rushing Yards,31,8,1033,2022,31
Rushing Yards,31,9,993,2014,31
Rushing Yards,31,10,837,2025,31
Rushing Yards,31,11,820,2024,31
Rushing Yards Allowed,31,0,1050,2023,31
Rushing Yards Allowed,31,1,1094,2016,31
Rushing Yards Allowed,31,2,1116,2017,31
Rushing Yards Allowed,31,3,1116,2018,31
Rushing Yards Allowed,31,4,1220,2021,31
Rushing Yards Allowed,31,5,1230,2019,31
Rushing Yards Allowed,31,6,1238,2020,31
Rushing Yards Allowed,31,7,1301,2022,31
Rushing Yards Allowed,31,8,1364,2014,31
Rushing Yards Allowed,31,9,1399,2015,31
Rushing Yards Allowed,31,10,1399,2024,31
Rushing Yards Allowed,31,11,1446,2025,31
Total Yards,31,0,4042,2022,31
Total Yards,31,1,3888,2017,31
Total Yards,31,2,3865,2018,31
Total Yards,31,3,3823,2019,31
Total Yards,31,4,3644,2016,31
Total Yards,31,5,3491,2014,31
Total Yards,31,6,3465,2021,31
Total Yards,31,7,3426,2023,31
Total Yards,31,8,3359,2020,31
Total Yards,31,9,3285,2024,31
Total Yards,31,10,3181,2025,31
Total Yards,31,11,3141,2015,31
Total Yards Allowed,31,0,3385,2016,31
Total Yards Allowed,31,1,3385,2017,31
Total Yards Allowed,31,2,3487,2018,31
Total Yards Allowed,31,3,3555,2023,31
Total Yards Allowed,31,4,3571,2020,31
Total Yards Allowed,31,5,3605,2019,31
Total Yards Allowed,31,6,3628,2015,31
Total Yards Allowed,31,7,3691,2025,31
Total Yards Allowed,31,8,3850,2024,31
Total Yards Allowed,31,9,3873,2021,31
Total Yards Allowed,31,10,3891,2022,31
Total Yards Allowed,31,11,3894,2014,31
Pass Attempts,31,0,408,2025,31
Pass Attempts,31,1,373,2014,31
Pass Attempts,31,2,358,2016,31
Pass Attempts,31,3,348,2018,31
Pass Attempts,31,4,345,2020,31
Pass Attempts,31,5,337,2022,31
Pass Attempts,31,6,336,2024,31
Pass Attempts,31,7,331,2021,31
Pass Attempts,31,8,318,2019,31
Pass Attempts,31,9,318,2023,31
Pass Attempts,31,10,316,2017,31
Pass Attempts,31,11,309,2015,31
Rush Attempts,31,0,310,2017,31
Rush Attempts,31,1,305,2018,31
Rush Attempts,31,2,301,2023,31
Rush Attempts,31,3,298,2016,31
Rush Attempts,31,4,290,2015,31
Rush Attempts,31,5,288,2019,31
Rush Attempts,31,6,276,2022,31
Rush Attempts,31,7,268,2021,31
Rush Attempts,31,8,266,2020,31
Rush Attempts,31,9,250,2024,31
Rush Attempts,31,10,244,2014,31
Rush Attempts,31,11,223,2025,31
Points Scored,99,0,345,2022,20
Points Scored,99,1,316,2016,19
Points Scored,99,2,314,2020,13
Points Scored,99,3,309,2019,19
Points Scored,99,4,308,2014,19
Points Scored,99,5,308,2019,10
Points Scored,99,6,305,2022,28
Points Scored,99,7,304,2024,9
Points Scored,99,8,301,2020,20
Points Scored,99,9,298,2023,18
Points Scored,99,10,297,2020,10
Points Scored,99,11,296,2015,19
Points Scored,99,12,296,2017,18
Points Scored,99,13,295,2018,3
Points Scored,99,14,293,2017,19
Points Scored,99,15,293,2021,10
Points Scored,99,16,292,2016,18
Points Scored,99,17,292,2022,27
Points Scored,99,18,292,2024,3
Points Scored,99,19,291,2017,20
Points Scored,99,20,286,2025,3
Points Scored,99,21,283,2015,18
Points Scored,99,22,283,2017,10
Points Scored,99,23,282,2019,31
Points Scored,99,24,282,2023,8
Points Scored,99,25,282,2025,1
Points Scored,99,26,281,2024,10
Points Scored,99,27,280,2014,29
Points Scored,99,28,280,2017,3
Points Scored,99,29,280,2021,21
Points Scored,99,30,278,2022,14
Points Scored,99,31,277,2014,22
Points Scored,99,32,276,2017,2
Points Scored,99,33,276,2020,12
Points Scored,99,34,276,2021,14
Points Scored,99,35,275,2014,27
Points Scored,99,36,275,2016,20
Points Scored,99,37,275,2023,4
Points Scored,99,38,274,2023,3
Points Scored,99,39,273,2022,31
Points Scored,99,40,271,2022,29
Points Scored,99,41,270,2017,21
Points Scored,99,42,270,2021,4
Points Scored,99,43,269,2018,18
Points Scored,99,44,269,2022,3
Points Scored,99,45,268,2016,27
Points Scored,99,46,266,2016,3
Points Scored,99,47,266,2018,4
Points Scored,99,48,266,2021,18
Points Scored,99,49,266,2025,27
Points Scored,99,50,265,2019,17
Points Scored,99,51,264,2020,29
Points Scored,99,52,264,2022,18
Points Scored,99,53,264,2025,9
Points Scored,99,54,263,2014,15
Points Scored,99,55,263,2015,2
Points Scored,99,56,263,2020,19
Points Scored,99,57,262,2022,8
Points Scored,99,58,262,2022,22
Points Scored,99,59,262,2025,10
Points Scored,99,60,261,2018,12
Points Scored,99,61,261,2019,21
Points Scored,99,62,261,2020,17
Points Scored,99,63,261,2021,7
Points Scored,99,64,260,2024,4
Points Scored,99,65,260,2025,28
Points Scored,99,66,259,2016,2
Points Scored,99,67,259,2019,18
Points Scored,99,68,259,2020,18
Points Scored,99,69,258,2014,12
Points Scored,99,70,258,2020,22
Points Scored,99,71,256,2020,3
Points Scored,99,72,256,2023,17
Points Scored,99,73,255,2019,3
Points Scored,99,74,255,2019,20
Points Scored,99,75,255,2021,30
Points Scored,99,76,255,2023,20
Points Scored,99,77,254,2022,4
Points Scored,99,78,253,2017,0
Points Scored,99,79,253,2017,14
Points Scored,99,80,253,2021,25
Points Scored,99,81,252,2021,20
Points Scored,99,82,252,2024,14
Points Scored,99,83,252,2024,18
Points Scored,99,84,251,2017,31
Points Scored,99,85,251,2019,16
Points Scored,99,86,251,2020,2
Points Scored,99,87,251,2021,0
Points Scored,99,88,251,2025,12
Points Scored,99,89,249,2023,23
Points Scored,99,90,248,2018,20
Points Scored,99,91,248,2023,12
Points Scored,99,92,248,2024,19
Points Scored,99,93,248,2025,2
Points Scored,99,94,247,2014,16
Points Scored,99,95,247,2015,6
Points Scored,99,96,247,2017,12
Points Scored,99,97,246,2015,10
Points Scored,99,98,246,2020,8
Points Scored,99,99,246,2022,9
Points Allowed,99,0,133,2016,4
Points Allowed,99,1,141,2021,28
Points Allowed,99,2,141,2024,25
Points Allowed,99,3,147,2019,10
Points Allowed,99,4,148,2021,9
Points Allowed,99,5,153,2021,27
Points Allowed,99,6,156,2025,18
Points Allowed,99,7,157,2018,0
Points Allowed,99,8,158,2023,4
Points Allowed,99,9,159,2016,10
Points Allowed,99,10,161,2018,27
Points Allowed,99,11,163,2014,19
Points Allowed,99,12,165,2016,9
Points Allowed,99,13,165,2017,9
Points Allowed,99,14,166,2014,10
Points Allowed,99,15,167,2015,25
Points Allowed,99,16,168,2022,27
Points Allowed,99,17,168,2023,23
Points Allowed,99,18,170,2014,16
Points Allowed,99,19,170,2019,3
Points Allowed,99,20,170,2024,29
Points Allowed,99,21,170,2024,30
Points Allowed,99,22,171,2014,27
Points Allowed,99,23,171,2016,27
Points Allowed,99,24,171,2020,13
Points Allowed,99,25,171,2023,30
Points Allowed,99,26,172,2015,27
Points Allowed,99,27,172,2023,29
Points Allowed,99,28,173,2022,28
Points Allowed,99,29,173,2025,2
Points Allowed,99,30,175,2015,4
Points Allowed,99,31,175,2015,29
Points Allowed,99,32,175,2019,4
Points Allowed,99,33,175,2021,4
Points Allowed,99,34,176,2014,24
Points Allowed,99,35,176,2014,29
Points Allowed,99,36,176,2022,22
Points Allowed,99,37,177,2015,10
Points Allowed,99,38,178,2014,20
Points Allowed,99,39,178,2024,8
Points Allowed,99,40,179,2016,29
Points Allowed,99,41,179,2018,9
Points Allowed,99,42,180,2015,6
Points Allowed,99,43,180,2015,28
Points Allowed,99,44,180,2016,19
Points Allowed,99,45,180,2021,31
Points Allowed,99,46,180,2022,2
Points Allowed,99,47,180,2025,21
Points Allowed,99,48,181,2018,4
Points Allowed,99,49,181,2022,14
Points Allowed,99,50,182,2024,18
Points Allowed,99,51,182,2025,11
Points Allowed,99,52,183,2015,23
Points Allowed,99,53,183,2019,25
Points Allowed,99,54,183,2023,31
Points Allowed,99,55,184,2018,1
Points Allowed,99,56,184,2018,2
Points Allowed,99,57,184,2024,10
Points Allowed,99,58,185,2014,7
Points Allowed,99,59,186,2015,19
Points Allowed,99,60,186,2015,24
Points Allowed,99,61,187,2015,9
Points Allowed,99,62,187,2020,24
Points Allowed,99,63,188,2014,4
Points Allowed,99,64,188,2015,15
Points Allowed,99,65,188,2019,9
Points Allowed,99,66,189,2017,2
Points Allowed,99,67,189,2017,15
Points Allowed,99,68,190,2015,2
Points Allowed,99,69,190,2018,13
Points Allowed,99,70,190,2018,25
Points Allowed,99,71,190,2019,28
Points Allowed,99,72,190,2020,6
Points Allowed,99,73,190,2020,9
Points Allowed,99,74,191,2014,15
Points Allowed,99,75,191,2016,2
Points Allowed,99,76,191,2016,26
Points Allowed,99,77,191,2019,16
Points Allowed,99,78,191,2021,2
Points Allowed,99,79,191,2024,14
Points Allowed,99,80,192,2017,0
Points Allowed,99,81,192,2018,16
Points Allowed,99,82,192,2020,30
Points Allowed,99,83,193,2023,7
Points Allowed,99,84,194,2017,10
Points Allowed,99,85,195,2014,21
Points Allowed,99,86,195,2016,23
Points Allowed,99,87,195,2019,27
Points Allowed,99,88,195,2022,9
Points Allowed,99,89,196,2015,5
Points Allowed,99,90,196,2020,10
Points Allowed,99,91,197,2014,23
Points Allowed,99,92,197,2023,14
Points Allowed,99,93,198,2015,8
Points Allowed,99,94,198,2019,20
Points Allowed,99,95,198,2022,4
Points Allowed,99,96,198,2023,25
Points Allowed,99,97,198,2024,9
Points Allowed,99,98,198,2024,27
Points Allowed,99,99,199,2015,13
Passing Yards,99,0,3500,2017,18
Passing Yards,99,1,3489,2023,18
Passing Yards,99,2,3383,2025,12
Passing Yards,99,3,3313,2020,8
Passing Yards,99,4,3310,2021,18
Passing Yards,99,5,3233,2020,10
Passing Yards,99,6,3176,2018,19
Passing Yards,99,7,3171,2018,20
Passing Yards,99,8,3134,2022,20
Passing Yards,99,9,3118,2022,18
Passing Yards,99,10,3098,2018,18
Passing Yards,99,11,3098,2019,18
Passing Yards,99,12,3091,2023,19
Passing Yards,99,13,3063,2020,21
Passing Yards,99,14,3046,2017,14
Passing Yards,99,15,3046,2020,18
Passing Yards,99,16,3041,2023,10
Passing Yards,99,17,3041,2024,30
Passing Yards,99,18,3033,2020,19
Passing Yards,99,19,3028,2016,19
Passing Yards,99,20,3021,2022,10
Passing Yards,99,21,3008,2022,31
Passing Yards,99,22,3002,2020,20
Passing Yards,99,23,2973,2022,7
Passing Yards,99,24,2971,2023,8
Passing Yards,99,25,2968,2016,18
Passing Yards,99,26,2968,2019,12
Passing Yards,99,27,2965,2017,10
Passing Yards,99,28,2960,2021,20
Passing Yards,99,29,2949,2023,22
Passing Yards,99,30,2934,2014,29
Passing Yards,99,31,2918,2019,20
Passing Yards,99,32,2917,2019,19
Passing Yards,99,33,2909,2023,17
Passing Yards,99,34,2906,2023,12
Passing Yards,99,35,2893,2022,14
Passing Yards,99,36,2888,2021,14
Passing Yards,99,37,2884,2021,8
Passing Yards,99,38,2866,2016,22
Passing Yards,99,39,2866,2021,21
Passing Yards,99,40,2860,2023,20
Passing Yards,99,41,2858,2017,20
Passing Yards,99,42,2857,2014,22
Passing Yards,99,43,2850,2017,19
Passing Yards,99,44,2844,2015,18
Passing Yards,99,45,2830,2021,12
Passing Yards,99,46,2828,2024,9
Passing Yards,99,47,2826,2019,17
Passing Yards,99,48,2826,2022,8
Passing Yards,99,49,2823,2022,17
Passing Yards,99,50,2820,2015,19
Passing Yards,99,51,2814,2023,7
Passing Yards,99,52,2810,2025,8
Passing Yards,99,53,2807,2014,25
Passing Yards,99,54,2805,2024,12
Passing Yards,99,55,2805,2025,23
Passing Yards,99,56,2800,2025,1
Passing Yards,99,57,2796,2025,9
Passing Yards,99,58,2786,2019,29
Passing Yards,99,59,2786,2024,10
Passing Yards,99,60,2785,2020,14
Passing Yards,99,61,2783,2024,18
Passing Yards,99,62,2778,2024,29
Passing Yards,99,63,2775,2023,14
Passing Yards,99,64,2772,2017,8
Passing Yards,99,65,2765,2025,22
Passing Yards,99,66,2763,2014,18
Passing Yards,99,67,2763,2023,9
Passing Yards,99,68,2759,2024,23
Passing Yards,99,69,2758,2020,12
Passing Yards,99,70,2752,2024,1
Passing Yards,99,71,2750,2024,21
Passing Yards,99,72,2748,2025,30
Passing Yards,99,73,2745,2022,9
Passing Yards,99,74,2745,2023,30
Passing Yards,99,75,2740,2014,26
Passing Yards,99,76,2738,2025,10
Passing Yards,99,77,2734,2025,20
Passing Yards,99,78,2733,2017,21
Passing Yards,99,79,2723,2022,22
Passing Yards,99,80,2721,2025,27
Passing Yards,99,81,2719,2015,17
Passing Yards,99,82,2716,2019,10
Passing Yards,99,83,2715,2014,12
Passing Yards,99,84,2715,2021,10
Passing Yards,99,85,2712,2020,6
Passing Yards,99,86,2710,2022,21
Passing Yards,99,87,2693,2017,17
Passing Yards,99,88,2692,2019,14
Passing Yards,99,89,2688,2020,13
Passing Yards,99,90,2686,2016,14
Passing Yards,99,91,2681,2020,17
Passing Yards,99,92,2677,2021,22
Passing Yards,99,93,2675,2021,30
Passing Yards,99,94,2670,2023,16
Passing Yards,99,95,2667,2021,9
Passing Yards,99,96,2667,2022,19
Passing Yards,99,97,2662,2018,12
Passing Yards,99,98,2661,2020,16
Passing Yards,99,99,2660,2014,19
Passing Yards Allowed,99,0,1918,2014,19
Passing Yards Allowed,99,1,1923,2024,25
Passing Yards Allowed,99,2,1957,2021,27
Passing Yards Allowed,99,3,1961,2021,2
Passing Yards Allowed,99,4,1972,2024,10
Passing Yards Allowed,99,5,1993,2015,12
Passing Yards Allowed,99,6,2003,2014,24
Passing Yards Allowed,99,7,2010,2015,25
Passing Yards Allowed,99,8,2014,2018,10
Passing Yards Allowed,99,9,2018,2017,30
Passing Yards Allowed,99,10,2035,2014,16
Passing Yards Allowed,99,11,2035,2019,27
Passing Yards Allowed,99,12,2041,2015,13
Passing Yards Allowed,99,13,2053,2021,24
Passing Yards Allowed,99,14,2055,2015,10
Passing Yards Allowed,99,15,2057,2015,29
Passing Yards Allowed,99,16,2065,2019,26
Passing Yards Allowed,99,17,2072,2016,25
Passing Yards Allowed,99,18,2081,2014,5
Passing Yards Allowed,99,19,2081,2015,15
Passing Yards Allowed,99,20,2084,2014,2
Passing Yards Allowed,99,21,2085,2019,0
Passing Yards Allowed,99,22,2090,2020,6
Passing Yards Allowed,99,23,2093,2018,11
Passing Yards Allowed,99,24,2096,2019,13
Passing Yards Allowed,99,25,2099,2015,9
Passing Yards Allowed,99,26,2105,2016,0
Passing Yards Allowed,99,27,2115,2018,9
Passing Yards Allowed,99,28,2120,2018,27
Passing Yards Allowed,99,29,2131,2016,19
Passing Yards Allowed,99,30,2132,2016,5
Passing Yards Allowed,99,31,2137,2025,29
Passing Yards Allowed,99,32,2140,2014,10
Passing Yards Allowed,99,33,2141,2017,27
Passing Yards Allowed,99,34,2144,2017,22
Passing Yards Allowed,99,35,2155,2015,11
Passing Yards Allowed,99,36,2156,2015,30
Passing Yards Allowed,99,37,2160,2014,22
Passing Yards Allowed,99,38,2163,2021,9
Passing Yards Allowed,99,39,2166,2018,25
Passing Yards Allowed,99,40,2166,2020,15
Passing Yards Allowed,99,41,2166,2025,6
Passing Yards Allowed,99,42,2168,2015,16
Passing Yards Allowed,99,43,2175,2016,29
Passing Yards Allowed,99,44,2181,2018,0
Passing Yards Allowed,99,45,2185,2015,5
Passing Yards Allowed,99,46,2185,2019,4
Passing Yards Allowed,99,47,2186,2020,1
Passing Yards Allowed,99,48,2190,2018,30
Passing Yards Allowed,99,49,2195,2014,14
Passing Yards Allowed,99,50,2195,2020,27
Passing Yards Allowed,99,51,2197,2015,27
Passing Yards Allowed,99,52,2197,2018,23
Passing Yards Allowed,99,53,2203,2014,4
Passing Yards Allowed,99,54,2207,2016,12
Passing Yards Allowed,99,55,2207,2025,27
Passing Yards Allowed,99,56,2216,2014,3
Passing Yards Allowed,99,57,2218,2016,2
Passing Yards Allowed,99,58,2219,2020,2
Passing Yards Allowed,99,59,2229,2015,31
Passing Yards Allowed,99,60,2230,2024,9
Passing Yards Allowed,99,61,2233,2016,4
Passing Yards Allowed,99,62,2233,2019,12
Passing Yards Allowed,99,63,2237,2019,1
Passing Yards Allowed,99,64,2238,2019,8
Passing Yards Allowed,99,65,2238,2019,10
Passing Yards Allowed,99,66,2242,2015,17
Passing Yards Allowed,99,67,2242,2024,4
Passing Yards Allowed,99,68,2243,2018,2
Passing Yards Allowed,99,69,2245,2025,31
Passing Yards Allowed,99,70,2247,2018,5
Passing Yards Allowed,99,71,2248,2014,30
Passing Yards Allowed,99,72,2249,2018,15
Passing Yards Allowed,99,73,2250,2024,8
Passing Yards Allowed,99,74,2251,2025,22
Passing Yards Allowed,99,75,2253,2014,15
Passing Yards Allowed,99,76,2253,2018,13
Passing Yards Allowed,99,77,2254,2015,2
Passing Yards Allowed,99,78,2254,2021,26
Passing Yards Allowed,99,79,2255,2014,13
Passing Yards Allowed,99,80,2256,2017,0
Passing Yards Allowed,99,81,2256,2017,26
Passing Yards Allowed,99,82,2256,2019,2
Passing Yards Allowed,99,83,2257,2020,10
Passing Yards Allowed,99,84,2259,2018,7
Passing Yards Allowed,99,85,2260,2021,10
Passing Yards Allowed,99,86,2261,2020,9
Passing Yards Allowed,99,87,2263,2018,26
Passing Yards Allowed,99,88,2265,2016,24
Passing Yards Allowed,99,89,2265,2017,9
Passing Yards Allowed,99,90,2267,2016,23
Passing Yards Allowed,99,91,2269,2017,31
Passing Yards Allowed,99,92,2271,2016,1
Passing Yards Allowed,99,93,2272,2015,1
Passing Yards Allowed,99,94,2274,2014,26
Passing Yards Allowed,99,95,2278,2014,9
