Category,Team/All_Teams,Place,Player,Record,Last_Year
Key Run Blocks,6,1,1520,141,2017
Key Run Blocks,6,2,592,59,2017
Key Run Blocks,6,3,118,57,2015
Key Run Blocks,6,4,503,44,2015
Key Run Blocks,6,5,462,30,2017
Key Run Blocks,6,6,3541,28,2017
Key Run Blocks,6,7,1672,23,2015
Key Run Blocks,6,8,1673,18,2017
Key Run Blocks,6,9,985,17,2015
Key Run Blocks,6,10,4147,9,2017
Key Run Blocks,6,11,2482,6,2014
Key Run Blocks,6,12,2510,3,2014
Key Run Blocks,6,13,1962,3,2015
Key Run Blocks,6,14,3380,3,2015
Key Run Blocks,6,15,2094,3,2017
Key Run Blocks,6,16,96,1,2014
Key Run Blocks,6,17,812,1,2014
Key Run Blocks,6,18,3484,1,2016
Key Run Blocks,6,19,4413,1,2016
Key Run Blocks,6,20,3389,1,2017
Key Run Blocks,6,21,5126,1,2017
Key Run Blocks,6,22,5247,1,2017
Key Run Opportunities,6,0,1251,400,2017
Key Run Opportunities,6,1,1520,384,2017
Key Run Opportunities,6,2,592,157,2017
Key Run Opportunities,6,3,118,140,2015
Key Run Opportunities,6,4,3541,119,2017
Key Run Opportunities,6,5,462,109,2017
Key Run Opportunities,6,6,503,98,2015
Key Run Opportunities,6,7,1672,66,2015
Key Run Opportunities,6,8,985,64,2015
Key Run Opportunities,6,9,1673,54,2017
Key Run Opportunities,6,10,4147,28,2017
Key Run Opportunities,6,11,2482,14,2014
Key Run Opportunities,6,12,1962,13,2015
Key Run Opportunities,6,13,2094,13,2017
Key Run Opportunities,6,14,96,5,2014
Key Run Opportunities,6,15,2510,5,2014
Key Run Opportunities,6,16,2676,4,2014
Key Run Opportunities,6,17,3380,4,2015
Key Run Opportunities,6,18,812,3,2014
Key Run Opportunities,6,19,3484,3,2016
Key Run Opportunities,6,20,4413,3,2016
Key Run Opportunities,6,21,943,2,2014
Key Run Opportunities,6,22,890,2,2016
Key Run Opportunities,6,23,5126,2,2017
Key Run Opportunities,6,24,5247,2,2017
Key Run Opportunities,6,25,2522,1,2014
Key Run Opportunities,6,26,2787,1,2014
Key Run Opportunities,6,27,2026,1,2016
Key Run Opportunities,6,28,3389,1,2017
Pancake Blocks,6,0,1520,31,2017
Pancake Blocks,6,1,1251,22,2017
Pancake Blocks,6,2,118,6,2015
Pancake Blocks,6,3,503,3,2015
Pancake Blocks,6,4,592,2,2017
Pancake Blocks,6,5,1673,2,2017
Pancake Blocks,6,6,985,1,2015
Passes Defensed,6,0,1824,59,2017
Passes Defensed,6,1,1661,44,2017
Passes Defensed,6,2,1591,38,2017
Passes Defensed,6,3,3089,33,2017
Passes Defensed,6,4,1000,32,2017
Passes Defensed,6,5,1564,17,2017
Passes Defensed,6,6,373,16,2015
Passes Defensed,6,7,826,7,2017
Passes Defensed,6,8,1596,5,2014
Passes Defensed,6,9,2250,5,2017
Passes Defensed,6,10,3145,5,2017
Passes Defensed,6,11,3122,4,2015
Passes Defensed,6,12,3161,4,2015
Passes Defensed,6,13,3016,4,2017
Passes Defensed,6,14,4760,4,2017
Passes Defensed,6,15,230,3,2014
Passes Defensed,6,16,13,3,2015
Passes Defensed,6,17,1324,3,2016
Passes Defensed,6,18,4626,3,2017
Passes Defensed,6,19,1565,2,2014
Passes Defensed,6,20,580,2,2016
Passes Defensed,6,21,3819,2,2017
Passes Defensed,6,22,1192,1,2014
Passes Defensed,6,23,2880,1,2014
Passes Defensed,6,24,1303,1,2015
Passes Defensed,6,25,2236,1,2015
Passes Defensed,6,26,689,1,2016
Passes Defensed,6,27,607,1,2017
Passes Defensed,6,28,1137,1,2017
Passes Defensed,6,29,3700,1,2017
Punt Return Yards,6,0,1824,592,2017
Punt Return Yards,6,1,645,421,2017
Punt Return Yards,6,2,188,388,2014
Punt Return Yards,6,3,1879,45,2015
Punt Return Yards,6,4,425,16,2016
Punt Return TDs,6,0,188,1,2014
Punt Return TDs,6,1,645,1,2017
Kickoff Return Yards,6,0,826,650,2017
Kickoff Return Yards,6,1,425,629,2016
Kickoff Return Yards,6,2,713,490,2015
Kickoff Return Yards,6,3,188,368,2014
Kickoff Return Yards,6,4,2605,329,2015
Kickoff Return Yards,6,5,230,172,2014
Kickoff Return Yards,6,6,13,78,2015
Kickoff Return Yards,6,7,5068,78,2017
Kickoff Return Yards,6,8,727,58,2016
Kickoff Return Yards,6,9,342,41,2014
Kickoff Return Yards,6,10,580,36,2016
Kickoff Return Yards,6,11,645,21,2017
Kickoff Return Yards,6,12,4229,18,2017
Kickoff Return TDs,6,0,713,1,2015
Points Scored,6,0,278,511,2017
Points Scored,6,1,1134,162,2015
Points Scored,6,2,1673,126,2017
Points Scored,6,3,189,102,2016
Points Scored,6,4,23,60,2014
Points Scored,6,5,5068,48,2017
Points Scored,6,6,611,42,2017
Points Scored,6,7,3302,38,2017
Points Scored,6,8,425,36,2016
Points Scored,6,9,1808,30,2017
Points Scored,6,10,1845,26,2017
Points Scored,6,11,46,24,2015
Points Scored,6,12,1879,24,2015
Points Scored,6,13,4147,24,2017
Points Scored,6,14,188,18,2014
Points Scored,6,15,468,18,2014
Points Scored,6,16,1854,18,2014
Points Scored,6,17,1824,18,2017
Points Scored,6,18,645,12,2017
Points Scored,6,19,3089,12,2017
Points Scored,6,20,4920,12,2017
Points Scored,6,21,671,8,2017
Points Scored,6,22,1596,6,2014
Points Scored,6,23,713,6,2015
Points Scored,6,24,3161,6,2015
Points Scored,6,25,3351,6,2015
Points Scored,6,26,3380,6,2015
Points Scored,6,27,727,6,2016
Points Scored,6,28,1564,6,2017
Points Scored,6,29,1591,6,2017
Points Scored,6,30,2920,6,2017
Points Scored,6,31,3145,6,2017
Points Scored,6,32,3431,6,2017
Yards from Scrimmage,6,0,1134,4073,2015
Yards from Scrimmage,6,1,189,2577,2016
Yards from Scrimmage,6,2,1673,2402,2017
Yards from Scrimmage,6,3,1808,1577,2017
Yards from Scrimmage,6,4,611,1321,2017
Yards from Scrimmage,6,5,5068,1321,2017
Yards from Scrimmage,6,6,1845,1132,2017
Yards from Scrimmage,6,7,23,1010,2014
Yards from Scrimmage,6,8,4147,887,2017
Yards from Scrimmage,6,9,3302,747,2017
Yards from Scrimmage,6,10,1879,651,2015
Yards from Scrimmage,6,11,46,616,2015
Yards from Scrimmage,6,12,1854,493,2014
Yards from Scrimmage,6,13,3431,487,2017
Yards from Scrimmage,6,14,425,464,2016
Yards from Scrimmage,6,15,645,460,2017
Yards from Scrimmage,6,16,1441,353,2017
Yards from Scrimmage,6,17,468,266,2014
Yards from Scrimmage,6,18,4920,255,2017
Yards from Scrimmage,6,19,1751,254,2017
Yards from Scrimmage,6,20,812,207,2014
Yards from Scrimmage,6,21,727,189,2016
Yards from Scrimmage,6,22,1951,179,2015
Yards from Scrimmage,6,23,342,110,2014
Yards from Scrimmage,6,24,2482,109,2014
Yards from Scrimmage,6,25,2510,104,2014
Yards from Scrimmage,6,26,188,99,2014
Yards from Scrimmage,6,27,2026,99,2016
Yards from Scrimmage,6,28,4260,89,2016
Yards from Scrimmage,6,29,1933,85,2014
Yards from Scrimmage,6,30,1962,82,2015
Yards from Scrimmage,6,31,850,60,2014
Yards from Scrimmage,6,32,3380,52,2015
Yards from Scrimmage,6,33,713,41,2015
Yards from Scrimmage,6,34,1371,33,2017
Yards from Scrimmage,6,35,3389,27,2017
Yards from Scrimmage,6,36,2522,9,2014
Yards from Scrimmage,6,37,744,7,2014
Yards from Scrimmage,6,38,3370,5,2017
All-Purpose Yards,6,0,1134,4073,2015
All-Purpose Yards,6,1,189,2577,2016
All-Purpose Yards,6,2,1673,2402,2017
All-Purpose Yards,6,3,1808,1577,2017
All-Purpose Yards,6,4,5068,1399,2017
All-Purpose Yards,6,5,611,1321,2017
All-Purpose Yards,6,6,1845,1132,2017
All-Purpose Yards,6,7,425,1109,2016
All-Purpose Yards,6,8,23,1010,2014
All-Purpose Yards,6,9,645,908,2017
All-Purpose Yards,6,10,4147,887,2017
All-Purpose Yards,6,11,188,855,2014
All-Purpose Yards,6,12,1824,816,2017
All-Purpose Yards,6,13,3302,748,2017
All-Purpose Yards,6,14,1879,696,2015
All-Purpose Yards,6,15,826,650,2017
All-Purpose Yards,6,16,46,616,2015
All-Purpose Yards,6,17,713,531,2015
All-Purpose Yards,6,18,1854,493,2014
All-Purpose Yards,6,19,3431,487,2017
All-Purpose Yards,6,20,1441,353,2017
All-Purpose Yards,6,21,2605,329,2015
All-Purpose Yards,6,22,468,266,2014
All-Purpose Yards,6,23,4920,261,2017
All-Purpose Yards,6,24,1751,254,2017
All-Purpose Yards,6,25,727,247,2016
All-Purpose Yards,6,26,812,207,2014
All-Purpose Yards,6,27,3089,195,2017
All-Purpose Yards,6,28,1951,179,2015
All-Purpose Yards,6,29,1591,178,2017
All-Purpose Yards,6,30,230,172,2014
All-Purpose Yards,6,31,342,151,2014
All-Purpose Yards,6,32,2482,109,2014
All-Purpose Yards,6,33,1661,105,2017
All-Purpose Yards,6,34,2510,104,2014
All-Purpose Yards,6,35,2026,99,2016
All-Purpose Yards,6,36,4260,89,2016
All-Purpose Yards,6,37,1933,85,2014
All-Purpose Yards,6,38,1962,82,2015
All-Purpose Yards,6,39,13,80,2015
All-Purpose Yards,6,40,3161,79,2015
All-Purpose Yards,6,41,1564,79,2017
All-Purpose Yards,6,42,373,69,2015
All-Purpose Yards,6,43,850,60,2014
All-Purpose Yards,6,44,580,60,2016
All-Purpose Yards,6,45,3380,52,2015
All-Purpose Yards,6,46,1000,51,2017
All-Purpose Yards,6,47,1596,43,2014
All-Purpose Yards,6,48,3351,39,2015
All-Purpose Yards,6,49,1371,33,2017
All-Purpose Yards,6,50,3389,27,2017
All-Purpose Yards,6,51,2236,24,2015
All-Purpose Yards,6,52,3145,18,2017
All-Purpose Yards,6,53,4229,18,2017
All-Purpose Yards,6,54,774,12,2015
All-Purpose Yards,6,55,671,11,2017
All-Purpose Yards,6,56,2522,9,2014
All-Purpose Yards,6,57,1303,9,2015
All-Purpose Yards,6,58,965,8,2017
All-Purpose Yards,6,59,744,7,2014
All-Purpose Yards,6,60,3370,5,2017
All-Purpose Yards,6,61,118,4,2015
All-Purpose Yards,6,62,3016,4,2017
All-Purpose Yards,6,63,4760,3,2017
Games Started,6,0,1251,64,2017
Games Started,6,1,1824,64,2017
Games Started,6,2,3089,64,2017
Games Started,6,3,1520,63,2017
Games Started,6,4,1441,62,2017
Games Started,6,5,1661,61,2017
Games Started,6,6,1591,58,2017
Games Started,6,7,1137,57,2017
Games Started,6,8,1673,54,2017
Games Started,6,9,671,51,2017
Games Started,6,10,189,48,2016
Games Started,6,11,592,48,2017
Games Started,6,12,684,46,2017
Games Started,6,13,1000,44,2017
Games Started,6,14,118,32,2015
Games Started,6,15,462,32,2017
Games Started,6,16,1564,31,2017
Games Started,6,17,3541,31,2017
Games Started,6,18,611,30,2017
Games Started,6,19,1134,29,2015
Games Started,6,20,373,28,2015
Games Started,6,21,774,27,2015
Games Started,6,22,1808,27,2017
Games Started,6,23,4147,23,2017
Games Started,6,24,3756,21,2017
Games Started,6,25,965,20,2017
Games Started,6,26,985,17,2015
Games Started,6,27,46,16,2015
Games Started,6,28,503,16,2015
Games Started,6,29,1672,16,2015
Games Started,6,30,5068,16,2017
Games Started,6,31,567,15,2014
Games Started,6,32,23,14,2014
Games Started,6,33,3016,14,2017
Games Started,6,34,812,13,2014
Games Started,6,35,2482,12,2014
Games Started,6,36,1962,12,2015
Games Started,6,37,3819,12,2017
Games Started,6,38,4626,11,2017
Games Started,6,39,1192,9,2014
Games Started,6,40,2250,9,2017
Games Started,6,41,3122,8,2015
Games Started,6,42,1596,7,2014
Games Started,6,43,826,7,2017
Games Started,6,44,4760,6,2017
Games Started,6,45,1303,5,2015
Games Started,6,46,1879,5,2015
Games Started,6,47,1845,5,2017
Games Started,6,48,1565,4,2014
Games Started,6,49,3161,4,2015
Games Started,6,50,645,4,2017
Games Started,6,51,3145,4,2017
Games Started,6,52,13,3,2015
Games Started,6,53,425,3,2016
Games Started,6,54,580,3,2016
Games Started,6,55,468,2,2014
Games Started,6,56,1664,2,2014
Games Started,6,57,1677,2,2015
Games Started,6,58,1324,2,2016
Games Started,6,59,1751,2,2017
Games Started,6,60,3370,2,2017
Games Started,6,61,3700,2,2017
Games Started,6,62,1854,1,2014
Games Started,6,63,2510,1,2014
Games Started,6,64,2880,1,2014
Games Started,6,65,2918,1,2014
Games Started,6,66,3380,1,2015
Games Started,6,67,2026,1,2016
Games Started,6,68,2204,1,2016
Games Started,6,69,1371,1,2017
Games Started,6,70,2094,1,2017
Quarterback Rating,7,0,648,710,2017
Pass Attempts,7,0,648,2086,2017
Pass Attempts,7,1,4020,57,2017
Pass Attempts,7,2,1905,42,2017
Pass Attempts,7,3,3252,29,2016
Pass Attempts,7,4,174,24,2014
Pass Attempts,7,5,1903,23,2015
Pass Completions,7,0,648,1174,2017
Pass Completions,7,1,4020,30,2017
Pass Completions,7,2,1905,18,2017
Pass Completions,7,3,3252,14,2016
Pass Completions,7,4,174,10,2014
Pass Completions,7,5,1903,8,2015
Completion Percentage,7,0,648,563,2017
Passing Yards,7,0,648,12304,2017
Passing Yards,7,1,4020,277,2017
Passing Yards,7,2,1905,174,2017
Passing Yards,7,3,3252,128,2016
Passing Yards,7,4,174,77,2014
Passing Yards,7,5,1903,55,2015
Yards per Pass Attempt,7,0,648,590,2017
Passing Touchdowns,7,0,648,57,2017
Passing Touchdowns,7,1,4020,2,2017
Passing Touchdowns,7,2,3252,1,2016
Passing Touchdowns,7,3,1905,1,2017
Times Sacked,7,0,648,180,2017
Times Sacked,7,1,4020,8,2017
Times Sacked,7,2,174,3,2014
Times Sacked,7,3,3252,3,2016
Times Sacked,7,4,1905,2,2017
300 Yards Passing,7,0,648,1,2017
Rushing Attempts,7,0,1604,502,2017
Rushing Attempts,7,1,648,302,2017
Rushing Attempts,7,2,1829,191,2014
Rushing Attempts,7,3,395,175,2017
Rushing Attempts,7,4,947,173,2015
Rushing Attempts,7,5,2456,74,2014
Rushing Attempts,7,6,1449,58,2014
Rushing Attempts,7,7,4940,16,2017
Rushing Attempts,7,8,4972,9,2017
Rushing Attempts,7,9,284,4,2016
Rushing Attempts,7,10,513,4,2016
Rushing Attempts,7,11,174,3,2014
Rushing Attempts,7,12,1044,3,2014
Rushing Attempts,7,13,3252,3,2016
Rushing Attempts,7,14,1903,2,2015
Rushing Attempts,7,15,720,2,2016
Rushing Attempts,7,16,375,2,2017
Rushing Attempts,7,17,1905,2,2017
Rushing Attempts,7,18,2590,1,2014
Rushing Attempts,7,19,557,1,2016
Rushing Attempts,7,20,1135,1,2017
Rushing Attempts,7,21,1816,1,2017
Rushing Attempts,7,22,4020,1,2017
Rushing Attempts,7,23,4217,1,2017
Rushing Yards,7,0,648,2033,2017
Rushing Yards,7,1,1604,1930,2017
Rushing Yards,7,2,1829,772,2014
Rushing Yards,7,3,947,683,2015
Rushing Yards,7,4,395,485,2017
Rushing Yards,7,5,2456,252,2014
Rushing Yards,7,6,1449,209,2014
Rushing Yards,7,7,4940,85,2017
Rushing Yards,7,8,4972,61,2017
Rushing Yards,7,9,1903,27,2015
Rushing Yards,7,10,1044,18,2014
Rushing Yards,7,11,3252,16,2016
Rushing Yards,7,12,1905,15,2017
Rushing Yards,7,13,4217,10,2017
Rushing Yards,7,14,284,9,2016
Rushing Yards,7,15,174,7,2014
Rushing Yards,7,16,513,7,2016
Rushing Yards,7,17,4020,6,2017
Rushing Yards,7,18,720,5,2016
Rushing Yards,7,19,1135,5,2017
Rushing Yards,7,20,375,2,2017
Rushing Yards,7,21,2590,1,2014
Yards per Carry,7,0,1604,384,2017
Rushing Touchdowns,7,0,1604,9,2017
Rushing Touchdowns,7,1,648,7,2017
Rushing Touchdowns,7,2,1829,5,2014
Rushing Touchdowns,7,3,2456,4,2014
Rushing Touchdowns,7,4,947,4,2015
Rushing Touchdowns,7,5,395,1,2017
Rushing Touchdowns,7,6,1905,1,2017
100 Yards Rushing,7,0,1604,2,2017
100 Yards Rushing,7,1,1449,1,2014
100 Yards Rushing,7,2,1829,1,2014
Receptions,7,0,557,173,2016
Receptions,7,1,284,172,2016
Receptions,7,2,1604,151,2017
Receptions,7,3,747,140,2017
Receptions,7,4,4217,85,2017
Receptions,7,5,614,73,2017
Receptions,7,6,245,49,2015
Receptions,7,7,1135,45,2017
Receptions,7,8,2566,39,2014
Receptions,7,9,1216,31,2016
Receptions,7,10,2634,29,2015
Receptions,7,11,395,28,2017
Receptions,7,12,4972,27,2017
Receptions,7,13,5024,25,2017
Receptions,7,14,2628,24,2015
Receptions,7,15,750,22,2017
Receptions,7,16,2456,18,2014
Receptions,7,17,2024,17,2014
Receptions,7,18,947,17,2015
Receptions,7,19,1829,13,2014
Receptions,7,20,513,12,2016
Receptions,7,21,1449,7,2014
Receptions,7,22,2590,7,2014
Receptions,7,23,720,7,2016
Receptions,7,24,3397,7,2016
Receptions,7,25,1816,6,2017
Receptions,7,26,1200,5,2014
Receptions,7,27,2013,5,2015
Receptions,7,28,928,4,2015
Receptions,7,29,4264,4,2016
Receptions,7,30,1698,3,2016
Receptions,7,31,375,3,2017
Receptions,7,32,4940,3,2017
Receptions,7,33,207,1,2014
Receptions,7,34,1044,1,2014
Receptions,7,35,1973,1,2014
Receiving Yards,7,0,557,2149,2016
Receiving Yards,7,1,284,1889,2016
Receiving Yards,7,2,747,1601,2017
Receiving Yards,7,3,1604,1134,2017
Receiving Yards,7,4,4217,961,2017
Receiving Yards,7,5,614,906,2017
Receiving Yards,7,6,1135,503,2017
Receiving Yards,7,7,245,427,2015
Receiving Yards,7,8,2566,396,2014
Receiving Yards,7,9,1216,342,2016
Receiving Yards,7,10,2628,324,2015
Receiving Yards,7,11,5024,319,2017
Receiving Yards,7,12,2634,280,2015
Receiving Yards,7,13,750,278,2017
Receiving Yards,7,14,4972,200,2017
Receiving Yards,7,15,947,191,2015
Receiving Yards,7,16,2024,146,2014
Receiving Yards,7,17,395,139,2017
Receiving Yards,7,18,2456,112,2014
Receiving Yards,7,19,1829,83,2014
Receiving Yards,7,20,3397,77,2016
Receiving Yards,7,21,1816,75,2017
Receiving Yards,7,22,720,68,2016
Receiving Yards,7,23,513,67,2016
Receiving Yards,7,24,2013,55,2015
Receiving Yards,7,25,1200,47,2014
Receiving Yards,7,26,1698,40,2016
Receiving Yards,7,27,375,40,2017
Receiving Yards,7,28,4264,39,2016
Receiving Yards,7,29,1449,35,2014
Receiving Yards,7,30,2590,31,2014
Receiving Yards,7,31,928,19,2015
Receiving Yards,7,32,4940,17,2017
Receiving Yards,7,33,207,11,2014
Receiving Yards,7,34,1973,8,2014
Receiving Yards,7,35,1044,6,2014
Yards per Reception,7,0,557,1242,2016
Yards per Reception,7,1,747,1144,2017
Yards per Reception,7,2,284,1098,2016
Yards per Reception,7,3,1604,751,2017
Receiving Touchdowns,7,0,284,12,2016
Receiving Touchdowns,7,1,1604,12,2017
Receiving Touchdowns,7,2,557,10,2016
Receiving Touchdowns,7,3,4217,6,2017
Receiving Touchdowns,7,4,747,4,2017
Receiving Touchdowns,7,5,2634,3,2015
Receiving Touchdowns,7,6,614,3,2017
Receiving Touchdowns,7,7,1135,3,2017
Receiving Touchdowns,7,8,245,2,2015
Receiving Touchdowns,7,9,1449,1,2014
Receiving Touchdowns,7,10,2024,1,2014
Receiving Touchdowns,7,11,2628,1,2015
Receiving Touchdowns,7,12,1216,1,2016
Receiving Touchdowns,7,13,375,1,2017
Receiving Touchdowns,7,14,5024,1,2017
Targeted Passes,7,0,557,340,2016
Targeted Passes,7,1,284,310,2016
Targeted Passes,7,2,1604,228,2017
Targeted Passes,7,3,747,216,2017
Targeted Passes,7,4,4217,163,2017
Targeted Passes,7,5,614,135,2017
Targeted Passes,7,6,1135,85,2017
Targeted Passes,7,7,2566,81,2014
Targeted Passes,7,8,2634,68,2015
Targeted Passes,7,9,245,67,2015
Targeted Passes,7,10,1216,62,2016
Targeted Passes,7,11,5024,56,2017
Targeted Passes,7,12,2628,52,2015
Targeted Passes,7,13,395,42,2017
Targeted Passes,7,14,4972,42,2017
Targeted Passes,7,15,750,40,2017
Targeted Passes,7,16,2024,32,2014
Targeted Passes,7,17,1829,26,2014
Targeted Passes,7,18,2456,26,2014
Targeted Passes,7,19,928,23,2015
Targeted Passes,7,20,947,22,2015
Targeted Passes,7,21,1816,19,2017
Targeted Passes,7,22,3397,17,2016
Targeted Passes,7,23,513,16,2016
Targeted Passes,7,24,2590,14,2014
Targeted Passes,7,25,720,14,2016
Targeted Passes,7,26,1200,9,2014
Targeted Passes,7,27,1449,9,2014
Targeted Passes,7,28,4264,9,2016
Targeted Passes,7,29,2013,7,2015
Targeted Passes,7,30,1698,6,2016
Targeted Passes,7,31,375,6,2017
Targeted Passes,7,32,207,4,2014
Targeted Passes,7,33,4940,4,2017
Targeted Passes,7,34,1044,2,2014
Targeted Passes,7,35,3464,2,2015
Targeted Passes,7,36,1973,1,2014
Passes Dropped,7,0,557,29,2016
Passes Dropped,7,1,284,17,2016
Passes Dropped,7,2,4217,14,2017
Passes Dropped,7,3,614,13,2017
Passes Dropped,7,4,2634,9,2015
Passes Dropped,7,5,1135,8,2017
Passes Dropped,7,6,1604,8,2017
Passes Dropped,7,7,245,6,2015
Passes Dropped,7,8,1829,4,2014
Passes Dropped,7,9,2566,4,2014
Passes Dropped,7,10,1216,4,2016
Passes Dropped,7,11,747,4,2017
Passes Dropped,7,12,5024,4,2017
Passes Dropped,7,13,2024,3,2014
Passes Dropped,7,14,2628,3,2015
Passes Dropped,7,15,928,2,2015
Passes Dropped,7,16,4264,2,2016
Passes Dropped,7,17,395,2,2017
Passes Dropped,7,18,1816,2,2017
Passes Dropped,7,19,1200,1,2014
Passes Dropped,7,20,2456,1,2014
Passes Dropped,7,21,947,1,2015
Passes Dropped,7,22,720,1,2016
Passes Dropped,7,23,3397,1,2016
Passes Dropped,7,24,750,1,2017
Passes Dropped,7,25,4972,1,2017
100 Yards Receiving,7,0,245,2,2015
100 Yards Receiving,7,1,284,2,2016
100 Yards Receiving,7,2,557,2,2016
100 Yards Receiving,7,3,614,2,2017
100 Yards Receiving,7,4,747,1,2017
100 Yards Receiving,7,5,4217,1,2017
Interceptions,7,0,1115,10,2017
Interceptions,7,1,1195,7,2017
Interceptions,7,2,1528,5,2015
Interceptions,7,3,1128,5,2017
Interceptions,7,4,221,4,2014
Interceptions,7,5,1597,4,2016
Interceptions,7,6,999,4,2017
Interceptions,7,7,3859,3,2017
Interceptions,7,8,5537,3,2017
Interceptions,7,9,31,2,2014
Interceptions,7,10,580,2,2014
Interceptions,7,11,59,1,2014
Interceptions,7,12,230,1,2015
Interceptions,7,13,316,1,2015
Interceptions,7,14,2185,1,2016
Interceptions,7,15,4750,1,2017
Interceptions,7,16,5598,1,2017
Pass Defense Percentage,7,0,1528,816,2015
Pass Defense Percentage,7,1,5537,803,2017
Pass Defense Percentage,7,2,999,783,2017
Pass Defense Percentage,7,3,1115,769,2017
Pass Defense Percentage,7,4,3158,766,2017
Pass Defense Percentage,7,5,1195,762,2017
Pass Defense Percentage,7,6,1597,739,2016
Tackles,7,0,1128,504,2017
Tackles,7,1,999,234,2017
Tackles,7,2,1195,227,2017
Tackles,7,3,584,207,2017
Tackles,7,4,1115,189,2017
Tackles,7,5,3158,165,2017
Tackles,7,6,1528,154,2015
Tackles,7,7,3859,142,2017
Tackles,7,8,1597,122,2016
Tackles,7,9,1796,80,2017
Tackles,7,10,59,79,2014
Tackles,7,11,435,76,2015
Tackles,7,12,316,73,2015
Tackles,7,13,5537,73,2017
Tackles,7,14,221,71,2014
Tackles,7,15,2294,70,2017
Tackles,7,16,171,64,2015
Tackles,7,17,1149,60,2017
Tackles,7,18,487,59,2017
Tackles,7,19,2929,54,2017
Tackles,7,20,912,51,2014
Tackles,7,21,251,43,2014
Tackles,7,22,3014,42,2015
Tackles,7,23,1440,35,2016
Tackles,7,24,1695,33,2017
Tackles,7,25,319,32,2014
Tackles,7,26,5598,31,2017
Tackles,7,27,2949,30,2014
Tackles,7,28,3792,30,2016
Tackles,7,29,580,28,2014
Tackles,7,30,1493,28,2015
Tackles,7,31,3122,28,2016
